,n_rejected,unp_rank,walltimes,workertimes,n_reused,generations,grad_norm,param_norm,baseline_mu,baseline_sigma,sigma,beta,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
105,0,6,3611.0842349529266,29.650212049484253,0,105,2.1297305,140.40616,0.0,0.0,0.0496283,-6.003412,1.0,1.0,0.0,260.0,151.2,2482.5600000000004,15120.0,220.0,,615,1000,982.15,4361.127499999999,98215,988,
106,0,73,3644.518420934677,28.27464771270752,0,106,2.1336842,140.63683,0.0,0.0,0.04962663,-6.003412,1.0,1.0,0.0,260.0,154.4,2328.64,15440.0,120.0,,644,1000,975.55,5589.6875,97555,674,
107,0,62,3677.6989488601685,28.697210550308228,0,107,2.132594,140.86288,0.0,0.0,0.049651377,-6.003412,1.0,1.0,0.0,260.0,149.0,2811.0,14900.0,140.0,,558,1000,980.71,3612.4058999999997,98071,758,
108,0,29,3711.8403084278107,29.21505331993103,0,108,2.131902,141.08638,0.0,0.0,0.049675744,-6.003412,1.0,1.0,20.0,260.0,153.8,1717.5600000000004,15380.0,160.0,,581,1000,974.16,5784.7544,97416,829,
109,0,31,3746.8776733875275,29.837186813354492,0,109,2.1327531,141.30359,0.0,0.0,0.04970221,-6.0198708,1.0,1.0,0.0,260.0,147.8,2399.16,14780.0,160.0,,743,1000,991.61,1162.8578999999995,99161,781,
110,0,64,3780.5213220119476,28.97984004020691,0,110,2.1327827,141.51698,0.0,0.0,0.04970694,-6.0198708,1.0,1.0,0.0,240.0,150.6,2051.6399999999994,15060.0,140.0,,668,1000,979.92,3793.8936000000012,97992,751,
111,0,5,3814.397853374481,29.057021141052246,0,111,2.1325402,141.7222,0.0,0.0,0.04970951,-6.0198708,1.0,1.0,0.0,260.0,149.8,2771.96,14980.0,220.0,,431,1000,964.23,9790.357100000001,96423,1000,
112,0,4,3849.951292991638,30.411925554275513,0,112,2.132496,141.92201,0.0,0.0,0.04970592,-6.0198708,1.0,1.0,0.0,260.0,150.2,2803.9599999999996,15020.0,220.0,,681,1000,993.13,1356.0131000000003,99313,994,
113,0,3,3884.0295474529266,28.933321952819824,0,113,2.1327982,142.11736,0.0,0.0,0.049658444,-6.0198708,1.0,1.0,0.0,260.0,143.0,3195.0,14300.0,240.0,,576,1000,981.57,4683.465099999999,98157,1000,
114,0,21,3918.4146888256073,29.220823287963867,0,114,2.1340787,142.30899,0.0,0.0,0.049599435,-6.0198708,1.0,1.0,0.0,260.0,154.8,2428.9600000000005,15480.0,180.0,,624,1000,981.97,4220.609100000001,98197,859,
115,0,5,3951.6443943977356,28.394171476364136,0,115,2.1326559,142.49521,0.0,0.0,0.049584217,-6.0198708,1.0,1.0,0.0,240.0,149.2,2547.36,14920.0,220.0,,561,1000,978.81,4397.9539,97881,1000,
116,0,2,3986.2281353473663,29.381433486938477,0,116,2.1349413,142.67952,0.0,0.0,0.049592175,-6.0198708,1.0,1.0,0.0,260.0,157.0,2323.0,15700.0,240.0,,650,1000,986.49,2358.0899,98649,1000,
117,0,19,4019.916852712631,28.37857723236084,0,117,2.1321626,142.86032,0.0,0.0,0.04958235,-6.0198708,1.0,1.0,0.0,240.0,154.2,2554.36,15420.0,180.0,,653,1000,976.23,5156.2171,97623,926,
118,0,11,4054.007051229477,28.97276735305786,0,118,2.132081,143.03636,0.0,0.0,0.04955849,-6.0198708,1.0,1.0,0.0,260.0,155.6,2044.6399999999996,15560.0,200.0,,665,1000,981.34,3249.784399999998,98134,1000,
119,0,5,4088.120945215225,28.809327602386475,0,119,2.1329162,143.20544,0.0,0.0,0.049512416,-6.0198708,1.0,1.0,0.0,240.0,153.8,2157.5600000000004,15380.0,220.0,,694,1000,976.93,4027.6051000000007,97693,1000,
120,0,7,4122.662521123886,29.331868648529053,0,120,2.1335733,143.37105,0.0,0.0,0.049476013,-6.0198708,1.0,1.0,20.0,260.0,160.8,2311.3599999999997,16080.0,220.0,,649,1000,981.42,3655.6436,98142,1000,
121,0,15,4156.584646463394,28.622649669647217,0,121,2.1337407,143.53493,0.0,0.0,0.049462818,-6.0198708,1.0,1.0,80.0,260.0,162.0,1780.0,16200.0,200.0,,743,1000,982.82,2735.8876000000005,98282,1000,
122,0,18,4191.4710521698,29.720153331756592,0,122,2.1333594,143.69408,0.0,0.0,0.049432904,-6.0198708,1.0,1.0,0.0,240.0,158.6,2050.0399999999995,15860.0,200.0,,645,1000,982.91,3331.0019,98291,1000,
123,0,7,4225.7293066978455,28.967153310775757,0,123,2.1340997,143.8482,0.0,0.0,0.049412403,-6.0198708,1.0,1.0,80.0,260.0,162.2,2063.16,16220.0,220.0,,540,1000,975.63,5224.9131,97563,1000,
124,0,17,4260.349486112595,29.40464496612549,0,124,2.1348794,144.00024,0.0,0.0,0.049385574,-6.0198708,1.0,1.0,0.0,260.0,158.4,2349.44,15840.0,200.0,,758,1000,991.1,1118.3300000000002,99110,1000,
125,0,5,4294.416471719742,28.83585500717163,0,125,2.1312132,144.1484,0.0,0.0,0.049357876,-6.0198708,1.0,1.0,40.0,260.0,159.8,1675.9600000000005,15980.0,220.0,,663,1000,982.01,3669.949900000001,98201,1000,
126,0,7,4329.81378698349,30.182928800582886,0,126,2.131962,144.29291,0.0,0.0,0.04933312,-6.0198708,1.0,1.0,100.0,260.0,161.4,1754.0399999999995,16140.0,220.0,,851,1000,994.35,555.3075000000001,99435,1000,
127,0,6,4365.522906780243,30.102916717529297,0,127,2.1352654,144.43323,0.0,0.0,0.049294863,-6.018643,1.0,1.0,100.0,260.0,159.6,1415.84,15960.0,220.0,,744,1000,986.72,2033.3615999999997,98672,1000,
128,0,1,4400.495045185089,29.69187903404236,0,128,2.1310596,144.5697,0.0,0.0,0.049266115,-6.018643,1.0,1.0,40.0,240.0,163.8,1669.5600000000004,16380.0,240.0,,584,1000,985.79,2527.3059,98579,1000,
129,0,8,4434.843585729599,29.04261827468872,0,129,2.1359274,144.70189,0.0,0.0,0.049249787,-6.018643,1.0,1.0,20.0,260.0,163.6,2067.0399999999995,16360.0,220.0,,761,1000,989.83,1464.0411000000001,98983,981,
130,0,1,4469.5160982608795,29.553184986114502,0,130,2.1321633,144.83325,0.0,0.0,0.049245853,-6.018643,1.0,1.0,0.0,240.0,156.4,2283.0399999999995,15640.0,240.0,,733,1000,988.16,1944.5944,98816,1000,
131,0,6,4504.269931077957,29.370378255844116,0,131,2.1325457,144.96002,0.0,0.0,0.049236625,-6.018643,1.0,1.0,0.0,260.0,158.8,2054.56,15880.0,220.0,,436,1000,986.9,4468.89,98690,1000,
132,0,14,4538.292503118515,28.859987258911133,0,132,2.1348221,145.08556,0.0,0.0,0.049236722,-6.018643,1.0,1.0,0.0,260.0,151.0,3579.0,15100.0,200.0,,533,1000,983.67,3638.5410999999995,98367,969,
133,0,24,4572.109430074692,28.742088794708252,0,133,2.1314278,145.20876,0.0,0.0,0.049245667,-6.018643,1.0,1.0,0.0,240.0,147.0,2939.0,14700.0,180.0,,569,1000,983.41,4341.101900000001,98341,1000,
134,0,2,4606.652042865753,29.37844967842102,0,134,2.132248,145.32863,0.0,0.0,0.04925984,-6.018643,1.0,1.0,0.0,260.0,150.0,2068.0,15000.0,240.0,,747,1000,990.75,1253.3675,99075,1000,
135,0,21,4641.249484300613,29.251444339752197,0,135,2.1323018,145.44809,0.0,0.0,0.04927564,-6.018643,1.0,1.0,0.0,240.0,155.6,2404.6399999999994,15560.0,180.0,,829,1000,989.2,1160.66,98920,1000,
136,0,17,4676.451312541962,29.951723098754883,0,136,2.1317053,145.56592,0.0,0.0,0.04927947,-6.018643,1.0,1.0,60.0,260.0,160.4,1927.84,16040.0,200.0,,646,1000,984.73,2771.2371,98473,1000,
137,0,7,4709.969612836838,28.347896099090576,0,137,2.13301,145.67859,0.0,0.0,0.049266394,-6.018643,1.0,1.0,0.0,240.0,151.2,2370.56,15120.0,200.0,,424,1000,972.29,6323.0059,97229,1000,
138,0,11,4744.464838504791,29.317410707473755,0,138,2.1327689,145.78615,0.0,0.0,0.049246572,-6.018643,1.0,1.0,0.0,260.0,159.0,2051.0,15900.0,200.0,,682,1000,984.0,2561.1,98400,1000,
139,0,17,4779.992516994476,30.267167806625366,0,139,2.131808,145.89262,0.0,0.0,0.049218222,-6.018643,1.0,1.0,20.0,240.0,154.4,1624.6399999999996,15440.0,180.0,,764,1000,989.99,1459.5498999999995,98999,1000,
140,0,12,4813.932042121887,28.71338152885437,0,140,2.1322331,145.99669,0.0,0.0,0.04922509,-6.018643,1.0,1.0,0.0,240.0,156.4,2035.0399999999995,15640.0,200.0,,349,1000,979.68,6401.817600000001,97968,1000,
141,0,21,4847.880453586578,28.735800981521606,0,141,2.1329274,146.09683,0.0,0.0,0.049221184,-6.018643,1.0,1.0,0.0,240.0,156.2,2165.5600000000004,15620.0,180.0,,588,1000,976.43,6169.8851,97643,858,
142,0,42,4882.40748333931,29.64454960823059,0,142,2.1327927,146.1926,0.0,0.0,0.04926414,-6.018643,1.0,1.0,0.0,240.0,163.6,1691.0399999999995,16360.0,160.0,,812,1000,991.67,888.4811000000002,99167,996,
143,0,37,4915.8478972911835,28.247166395187378,0,143,2.1318066,146.28647,0.0,0.0,0.049300376,-6.018643,1.0,1.0,0.0,260.0,160.2,2003.9600000000005,16020.0,160.0,,450,1000,977.19,7593.833899999999,97719,1000,
144,0,5,4949.866436719894,28.797914743423462,0,144,2.1334715,146.37761,0.0,0.0,0.04931057,-6.018643,1.0,1.0,0.0,280.0,157.8,2287.16,15780.0,220.0,,595,1000,983.25,4203.0075,98325,1000,
145,0,7,4982.891131401062,27.484922647476196,0,145,2.1328855,146.46681,0.0,0.0,0.04932514,-6.04562,1.0,1.0,0.0,240.0,155.8,3242.3600000000006,15580.0,220.0,,500,1000,971.76,8231.8024,97176,1000,
146,0,13,5017.224268436432,29.11580538749695,0,146,2.131446,146.55347,0.0,0.0,0.049301434,-6.04562,1.0,1.0,0.0,260.0,157.2,2336.16,15720.0,200.0,,684,1000,978.5,3962.51,97850,1000,
147,0,25,5050.178694009781,27.743288278579712,0,147,2.1326208,146.63681,0.0,0.0,0.049278848,-6.04562,1.0,1.0,0.0,280.0,155.8,3186.36,15580.0,180.0,,369,1000,961.13,12092.073099999998,96113,1000,
148,0,5,5084.764853715897,29.40915298461914,0,148,2.1294086,146.71973,0.0,0.0,0.0492739,-6.04562,1.0,1.0,0.0,260.0,155.2,2736.96,15520.0,220.0,,605,1000,984.94,2495.6763999999985,98494,965,
149,0,10,5119.208781957626,29.308340787887573,0,149,2.133331,146.79756,0.0,0.0,0.049259797,-6.04562,1.0,1.0,0.0,280.0,153.4,2488.4399999999996,15340.0,200.0,,845,1000,986.98,1106.9596000000001,98698,1000,
150,0,8,5153.748242378235,29.329749822616577,0,150,2.133351,146.8768,0.0,0.0,0.04921332,-6.04562,1.0,1.0,0.0,240.0,159.6,2039.84,15960.0,220.0,,730,1000,985.69,2145.0538999999994,98569,1000,
151,0,2,5188.25208568573,29.310486793518066,0,151,2.1347754,146.95125,0.0,0.0,0.049161054,-6.04562,1.0,1.0,0.0,260.0,163.2,1941.7599999999993,16320.0,240.0,,729,1000,981.63,2876.8931,98163,1000,
152,0,2,5223.335973262787,29.875195026397705,0,152,2.1329134,147.02553,0.0,0.0,0.049116228,-6.04562,1.0,1.0,0.0,260.0,162.2,1903.16,16220.0,240.0,,744,1000,990.23,1432.4771000000003,99023,1000,
153,0,13,5259.196839809418,30.542224407196045,0,153,2.1332648,147.09981,0.0,0.0,0.049067397,-6.04562,1.0,1.0,0.0,260.0,152.2,2223.16,15220.0,200.0,,583,1000,990.29,2189.4058999999997,99029,1000,
154,0,4,5293.796482801437,29.347214221954346,0,154,2.1323385,147.17097,0.0,0.0,0.049005855,-6.04562,1.0,1.0,0.0,240.0,157.8,1879.16,15780.0,220.0,,728,1000,987.25,1867.9275,98725,1000,
155,0,2,5328.655253410339,29.60994553565979,0,155,2.132671,147.24019,0.0,0.0,0.048955955,-6.04562,1.0,1.0,60.0,280.0,159.0,2067.0,15900.0,240.0,,778,1000,984.97,1691.0291,98497,1000,
156,0,1,5363.000365495682,29.135778427124023,0,156,2.131964,147.3107,0.0,0.0,0.048921045,-6.04562,1.0,1.0,20.0,260.0,156.6,2112.44,15660.0,280.0,,689,1000,986.13,2388.1131000000005,98613,1000,
157,0,8,5397.116716861725,28.82216238975525,0,157,2.131977,147.3789,0.0,0.0,0.048891287,-6.04562,1.0,1.0,0.0,240.0,151.4,1842.0399999999995,15140.0,200.0,,741,1000,984.57,2533.4851,98457,1000,
158,0,6,5431.77821969986,29.38423800468445,0,158,2.13178,147.44238,0.0,0.0,0.04886156,-6.04562,1.0,1.0,40.0,240.0,162.2,1679.16,16220.0,220.0,,855,1000,991.29,826.6059,99129,1000,
159,0,1,5466.468800783157,29.471609354019165,0,159,2.1338255,147.50056,0.0,0.0,0.04883566,-6.04562,1.0,1.0,0.0,240.0,162.2,2199.16,16220.0,260.0,,664,1000,985.13,2888.3131000000008,98513,1000,
160,0,21,5500.922158718109,29.23532509803772,0,160,2.1347141,147.55598,0.0,0.0,0.048817534,-6.04562,1.0,1.0,80.0,260.0,158.8,1718.56,15880.0,180.0,,748,1000,991.41,1203.3619000000003,99141,1000,
161,0,21,5536.33349108696,30.174571990966797,0,161,2.1313486,147.61133,0.0,0.0,0.048784688,-6.04562,1.0,1.0,100.0,240.0,160.0,1528.0,16000.0,180.0,,779,1000,989.79,1340.9659,98979,1000,
162,0,30,5570.730661869049,29.19939136505127,0,162,2.1324818,147.6678,0.0,0.0,0.048737165,-6.04562,1.0,1.0,0.0,260.0,166.8,1809.7599999999993,16680.0,180.0,,766,1000,986.55,1682.7675,98655,1000,
163,0,14,5605.292537927628,29.12325358390808,0,163,2.1316671,147.72319,0.0,0.0,0.04866428,-6.0781775,1.0,1.0,100.0,240.0,158.6,1826.0399999999995,15860.0,200.0,,739,1000,981.67,2240.9210999999996,98167,1000,
164,0,1,5639.97003531456,29.481990337371826,0,164,2.1324823,147.77754,0.0,0.0,0.04860241,-6.0781775,1.0,1.0,0.0,240.0,157.4,1885.2400000000002,15740.0,260.0,,786,1000,985.54,1611.4884000000002,98554,1000,
165,0,2,5674.684993028641,29.430855989456177,0,165,2.1320918,147.83398,0.0,0.0,0.048525352,-6.0781775,1.0,1.0,60.0,260.0,165.0,2131.0,16500.0,240.0,,724,1000,984.07,2455.905100000001,98407,1000,
166,0,4,5709.580216884613,29.57089591026306,0,166,2.134075,147.88785,0.0,0.0,0.048474047,-6.0781775,1.0,1.0,100.0,260.0,168.0,1936.0,16800.0,240.0,,842,1000,991.61,749.7579,99161,1000,
167,0,6,5744.187930822372,29.31473994255066,0,167,2.1340775,147.94215,0.0,0.0,0.048433986,-6.0781775,1.0,1.0,0.0,260.0,161.2,2478.56,16120.0,220.0,,567,1000,980.71,4298.8659,98071,1000,
168,0,1,5779.079679727554,29.688881874084473,0,168,2.133269,147.99274,0.0,0.0,0.048393838,-6.0781775,1.0,1.0,40.0,280.0,166.2,2053.56,16620.0,280.0,,658,1000,987.22,2201.1916,98722,1000,
169,0,2,5814.017918109894,29.748879194259644,0,169,2.133239,148.04286,0.0,0.0,0.048350763,-6.0781775,1.0,1.0,0.0,260.0,155.2,2464.9600000000005,15520.0,240.0,,852,1000,994.9,381.2700000000001,99490,1000,
170,0,5,5849.316438674927,30.075283765792847,0,170,2.1322043,148.09276,0.0,0.0,0.048336655,-6.0781775,1.0,1.0,100.0,280.0,161.8,2240.76,16180.0,240.0,,749,1000,992.95,978.9474999999999,99295,1000,
171,0,16,5884.698520898819,30.082391023635864,0,171,2.1332564,148.14334,0.0,0.0,0.048315167,-6.0781775,1.0,1.0,60.0,260.0,157.0,1915.0,15700.0,200.0,,714,1000,987.5,1623.49,98750,1000,
172,0,10,5919.795784473419,29.94414520263672,0,172,2.1314785,148.19337,0.0,0.0,0.048312265,-6.0781775,1.0,1.0,0.0,260.0,161.4,2554.039999999999,16140.0,220.0,,381,1000,988.37,4456.313099999999,98837,1000,
173,0,3,5954.433097600937,29.335222959518433,0,173,2.131589,148.24445,0.0,0.0,0.04827038,-6.0781775,1.0,1.0,100.0,260.0,164.4,1812.6399999999994,16440.0,240.0,,838,1000,987.96,1063.2784,98796,1000,
174,0,19,5988.6707401275635,28.98580765724182,0,174,2.1337585,148.29492,0.0,0.0,0.048224572,-6.0781775,1.0,1.0,100.0,240.0,162.8,1992.16,16280.0,200.0,,785,1000,992.28,867.4016000000004,99228,1000,
175,0,2,6023.736169099808,29.76766276359558,0,175,2.133527,148.34221,0.0,0.0,0.048181754,-6.0781775,1.0,1.0,100.0,260.0,172.6,1525.2400000000007,17260.0,240.0,,778,1000,987.63,1543.4930999999995,98763,1000,
176,0,21,6058.249948263168,29.338062047958374,0,176,2.1315215,148.38869,0.0,0.0,0.04814256,-6.0781775,1.0,1.0,0.0,260.0,158.4,2333.44,15840.0,180.0,,616,1000,977.31,4308.093900000001,97731,1000,
177,0,44,6093.5249989032745,30.025125741958618,0,177,2.1322992,148.43323,0.0,0.0,0.04810697,-6.0781775,1.0,1.0,0.0,260.0,163.8,2317.56,16380.0,160.0,,842,1000,990.14,1056.0004,99014,1000,
178,0,38,6128.000517606735,29.312866926193237,0,178,2.1331484,148.47392,0.0,0.0,0.0480356,-6.0781775,1.0,1.0,0.0,260.0,164.4,1660.6399999999996,16440.0,160.0,,714,1000,990.66,1587.3444000000004,99066,1000,
179,0,21,6163.090273857117,29.930527210235596,0,179,2.132532,148.51192,0.0,0.0,0.047980513,-6.0781775,1.0,1.0,0.0,240.0,164.4,1460.64,16440.0,180.0,,783,1000,990.04,1371.6384,99004,1000,
180,0,45,6197.900386810303,29.623992443084717,0,180,2.1333787,148.54892,0.0,0.0,0.04792655,-6.0781775,1.0,1.0,20.0,260.0,167.6,1782.2400000000007,16760.0,160.0,,752,1000,992.42,1026.5835999999995,99242,1000,
181,0,37,6232.813314199448,29.341774463653564,0,181,2.1334722,148.5872,0.0,0.0,0.0478785,-6.0708685,1.0,1.0,60.0,260.0,158.6,1610.0399999999995,15860.0,160.0,,667,1000,979.0,3719.5,97900,1000,
182,0,46,6266.9574863910675,28.979421138763428,0,182,2.1344976,148.62509,0.0,0.0,0.047842033,-6.0708685,1.0,1.0,40.0,260.0,169.6,1643.84,16960.0,160.0,,524,1000,984.83,4529.181100000001,98483,1000,
183,0,46,6302.114250659943,30.00547480583191,0,183,2.134452,148.66339,0.0,0.0,0.04781037,-6.0708685,1.0,1.0,0.0,260.0,162.8,2536.16,16280.0,160.0,,657,1000,980.05,3476.3875000000007,98005,1000,
184,0,47,6336.662498474121,29.38624930381775,0,184,2.1332889,148.70047,0.0,0.0,0.0477784,-6.0708685,1.0,1.0,0.0,280.0,166.4,2735.0400000000004,16640.0,160.0,,711,1000,985.89,2374.6178999999997,98589,1000,
185,0,2,6370.557031393051,28.721502542495728,0,185,2.132575,148.73787,0.0,0.0,0.047751207,-6.0708685,1.0,1.0,60.0,260.0,159.4,1723.6399999999994,15940.0,240.0,,652,1000,977.87,5066.2331,97787,1000,
186,0,26,6404.466401338577,28.753703355789185,0,186,2.1333122,148.77538,0.0,0.0,0.047743045,-6.0708685,1.0,1.0,20.0,280.0,169.4,2635.6399999999994,16940.0,200.0,,521,1000,978.56,5253.866400000002,97856,1000,
187,0,3,6439.323204040527,29.590057611465454,0,187,2.1320229,148.81342,0.0,0.0,0.047768448,-6.0708685,1.0,1.0,40.0,280.0,162.0,2100.0,16200.0,240.0,,634,1000,989.95,1888.7675000000004,98995,1000,
188,0,3,6474.491900444031,29.705129861831665,0,188,2.1342134,148.85097,0.0,0.0,0.047778584,-6.0708685,1.0,1.0,0.0,280.0,157.6,2954.24,15760.0,240.0,,804,1000,993.28,551.0216,99328,1000,
189,0,6,6508.9461896419525,29.289684295654297,0,189,2.135146,148.88751,0.0,0.0,0.047827933,-6.0708685,1.0,1.0,0.0,260.0,161.0,2467.0,16100.0,220.0,,797,1000,993.28,887.9215999999999,99328,1000,
190,0,3,6543.707108259201,29.55629539489746,0,190,2.1321077,148.92363,0.0,0.0,0.04786234,-6.0708685,1.0,1.0,0.0,280.0,152.2,2535.16,15220.0,240.0,,734,1000,986.63,1816.5531000000005,98663,1000,
191,0,10,6578.710503578186,29.673280954360962,0,191,2.132819,148.95605,0.0,0.0,0.04788214,-6.0708685,1.0,1.0,0.0,240.0,160.8,2407.36,16080.0,220.0,,539,1000,985.89,3023.5579000000002,98589,1000,
192,0,2,6613.85591840744,29.840268850326538,0,192,2.1338978,148.98653,0.0,0.0,0.047873456,-6.0708685,1.0,1.0,0.0,260.0,150.6,2371.6399999999994,15060.0,240.0,,686,1000,982.17,3298.4010999999987,98217,1000,
193,0,13,6648.717762470245,29.653236150741577,0,193,2.1340806,149.01575,0.0,0.0,0.04788189,-6.0708685,1.0,1.0,20.0,260.0,167.4,2749.2400000000007,16740.0,220.0,,820,1000,993.43,657.5050999999999,99343,1000,
194,0,28,6683.255970716476,29.333342790603638,0,194,2.1325357,149.04384,0.0,0.0,0.04791608,-6.0708685,1.0,1.0,80.0,260.0,158.6,2314.0399999999995,15860.0,180.0,,652,1000,991.75,1472.2675,99175,1000,
195,0,17,6717.630992412567,29.067893981933594,0,195,2.1325648,149.0729,0.0,0.0,0.047942888,-6.0708685,1.0,1.0,80.0,260.0,162.0,1828.0,16200.0,200.0,,751,1000,991.48,1301.5696000000003,99148,1000,
196,0,1,6752.382920742035,29.52761459350586,0,196,2.1314793,149.10211,0.0,0.0,0.04797936,-6.0708685,1.0,1.0,20.0,260.0,160.0,1848.0,16000.0,260.0,,696,1000,976.14,4222.180400000001,97614,1000,
197,0,1,6787.76714682579,30.144120693206787,0,197,2.1334023,149.12875,0.0,0.0,0.04802076,-6.0708685,1.0,1.0,0.0,240.0,161.6,2117.44,16160.0,240.0,,907,1000,995.56,291.5063999999999,99556,1000,
198,0,22,6821.911481380463,28.92466163635254,0,198,2.1331973,149.15407,0.0,0.0,0.048037592,-6.0708685,1.0,1.0,100.0,260.0,174.2,1522.3600000000006,17420.0,200.0,,718,1000,991.72,1238.7015999999996,99172,1000,
199,0,9,6857.2867166996,29.87925410270691,0,199,2.1325922,149.18,0.0,0.0,0.04805379,-6.0819855,1.0,1.0,0.0,260.0,162.2,2471.1599999999994,16220.0,220.0,,691,1000,988.12,2147.4656000000004,98812,1000,
200,0,15,6890.81160902977,28.28380846977234,0,200,2.1334672,149.20749,0.0,0.0,0.048033804,-6.0819855,1.0,1.0,0.0,240.0,154.2,2330.3599999999997,15420.0,200.0,,655,1000,982.94,2997.3364,98294,1000,
201,0,17,6925.784946918488,29.65535593032837,0,201,2.1341853,149.23474,0.0,0.0,0.048020005,-6.0819855,1.0,1.0,0.0,260.0,158.6,2586.039999999999,15860.0,200.0,,564,1000,984.87,2988.4131000000007,98487,1000,
202,0,1,6960.172557830811,29.049855709075928,0,202,2.1319618,149.26404,0.0,0.0,0.04799138,-6.0819855,1.0,1.0,0.0,240.0,158.4,2357.44,15840.0,240.0,,686,1000,979.99,3154.389900000001,97999,1000,
203,0,16,6995.174292802811,29.587618589401245,0,203,2.1328948,149.29276,0.0,0.0,0.04797972,-6.0819855,1.0,1.0,0.0,280.0,155.0,2571.0,15500.0,200.0,,732,1000,989.65,1893.3674999999996,98965,1000,
204,0,4,7029.621621131897,29.026262521743774,0,204,2.132475,149.31914,0.0,0.0,0.047975067,-6.0819855,1.0,1.0,0.0,260.0,144.4,3660.64,14440.0,220.0,,571,1000,984.64,3390.4303999999993,98464,1000,
205,0,5,7064.198958158493,29.34531044960022,0,205,2.1300695,149.3438,0.0,0.0,0.047969256,-6.0819855,1.0,1.0,0.0,260.0,152.0,2952.0,15200.0,220.0,,658,1000,981.78,3283.651600000001,98178,1000,
206,0,2,7097.845352888107,28.355659246444702,0,206,2.133782,149.37054,0.0,0.0,0.047942262,-6.0819855,1.0,1.0,0.0,260.0,148.6,3338.04,14860.0,240.0,,549,1000,979.89,4685.137900000001,97989,1000,
207,0,6,7132.082206249237,28.91488218307495,0,207,2.1307964,149.39923,0.0,0.0,0.047907263,-6.0819855,1.0,1.0,0.0,260.0,151.4,3082.0400000000013,15140.0,220.0,,598,1000,975.61,4615.0779,97561,1000,
208,0,7,7166.878106355667,29.452803134918213,0,208,2.1322782,149.42479,0.0,0.0,0.047875956,-6.0819855,1.0,1.0,0.0,240.0,149.6,2443.84,14960.0,220.0,,699,1000,983.76,2403.3623999999995,98376,1000,
209,0,4,7200.750786304474,28.612353801727295,0,209,2.132248,149.44957,0.0,0.0,0.047842566,-6.0819855,1.0,1.0,0.0,280.0,158.4,3229.44,15840.0,240.0,,554,1000,979.09,4973.621900000002,97909,1000,
210,0,4,7235.364836215973,29.37597680091858,0,210,2.132814,149.47404,0.0,0.0,0.04779904,-6.0819855,1.0,1.0,0.0,260.0,156.2,3645.56,15620.0,240.0,,398,1000,974.45,7089.667499999999,97445,1000,
211,0,5,7269.566050767899,28.991007566452026,0,211,2.133749,149.49596,0.0,0.0,0.047775306,-6.0819855,1.0,1.0,0.0,260.0,161.4,3186.0400000000013,16140.0,240.0,,697,1000,983.54,2962.7083999999995,98354,1000,
212,0,1,7303.854562759399,29.041544675827026,0,212,2.13333,149.51656,0.0,0.0,0.04776936,-6.0819855,1.0,1.0,0.0,240.0,151.2,2602.5600000000004,15120.0,260.0,,584,1000,981.6,4320.019999999999,98160,1000,
213,0,1,7338.141940116882,28.921775341033936,0,213,2.1341038,149.539,0.0,0.0,0.04775804,-6.0819855,1.0,1.0,0.0,260.0,164.0,3112.0,16400.0,260.0,,537,1000,977.55,6204.867499999998,97755,1000,
214,0,7,7371.664080381393,28.292617559432983,0,214,2.1335454,149.56146,0.0,0.0,0.047760796,-6.0819855,1.0,1.0,0.0,280.0,153.0,2675.0,15300.0,220.0,,589,1000,978.34,4723.2444,97834,1000,
215,0,6,7405.480124473572,28.58182692527771,0,215,2.1350324,149.5812,0.0,0.0,0.047745094,-6.0819855,1.0,1.0,0.0,260.0,158.4,3189.44,15840.0,220.0,,643,1000,986.48,2678.0896000000002,98648,1000,
216,0,13,7440.254122972488,29.542720556259155,0,216,2.1328082,149.60358,0.0,0.0,0.047764484,-6.0819855,1.0,1.0,0.0,240.0,140.8,3231.3600000000006,14080.0,200.0,,591,1000,988.03,2200.4691000000007,98803,1000,
217,0,2,7475.010853290558,29.19094443321228,0,217,2.1350415,149.62343,0.0,0.0,0.047787428,-6.107692,1.0,1.0,0.0,260.0,152.0,2608.0,15200.0,240.0,,722,1000,982.01,2383.3699,98201,1000,
218,0,25,7510.069784164429,29.83542513847351,0,218,2.131274,149.64368,0.0,0.0,0.047806047,-6.107692,1.0,1.0,100.0,260.0,162.8,1656.16,16280.0,180.0,,691,1000,986.93,2126.2050999999997,98693,1000,
219,0,20,7544.183834075928,28.78898572921753,0,219,2.1300676,149.66504,0.0,0.0,0.0478051,-6.107692,1.0,1.0,0.0,240.0,160.2,2659.9600000000005,16020.0,200.0,,784,1000,985.7,1828.9500000000003,98570,1000,
220,0,7,7577.590524196625,28.191422939300537,0,220,2.133045,149.68565,0.0,0.0,0.0477398,-6.107692,1.0,1.0,0.0,260.0,155.4,2622.8399999999992,15540.0,220.0,,564,1000,971.16,6230.4544,97116,1000,
221,0,1,7612.015634298325,29.099370002746582,0,221,2.13274,149.70544,0.0,0.0,0.047673423,-6.107692,1.0,1.0,0.0,260.0,163.0,2387.0,16300.0,260.0,,623,1000,977.25,4531.1475,97725,1000,
