,workertimes,walltimes,n_rejected,grad_norm,unp_rank,generations,param_norm,n_reused,baseline_mu,baseline_sigma,sigma,beta,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
53,27.844011545181274,2003.3131966590881,0,2.492418,10,53,32.250404,0,95.39404296875,95.39178466796875,0.049856164,-5.996615,0.05,0.05,0.0,220.0,95.4,5598.840000000002,9540.0,160.0,,477,1000,953.23,9278.4371,95323,996,
54,27.476283311843872,2040.1890223026276,0,2.4941792,7,54,32.257874,0,104.01101684570312,104.02188873291016,0.049854703,-5.996615,0.05,0.05,0.0,220.0,104.0,4256.0,10400.0,160.0,,395,1000,941.43,11729.965099999998,94143,991,
55,28.087418794631958,2077.9365813732147,0,2.4937336,5,55,32.26523,0,85.6058120727539,85.6152572631836,0.049855262,-5.996615,0.05,0.05,0.0,200.0,85.6,5088.64,8560.0,160.0,,395,1000,944.8,14376.94,94480,983,
56,29.19754719734192,2116.438695669174,0,2.4948928,10,56,32.27264,0,93.60556030273438,93.6136474609375,0.049855713,-5.996615,0.05,0.05,0.0,220.0,93.6,5303.039999999999,9360.0,160.0,,613,1000,967.95,5459.907500000002,96795,983,
57,28.82531762123108,2154.578863620758,0,2.4954584,4,57,32.280087,0,91.00765228271484,91.0180435180664,0.049857248,-5.996615,0.05,0.05,0.0,220.0,91.0,4987.0,9100.0,160.0,,641,1000,960.4,6758.680000000001,96040,968,
58,28.28587317466736,2192.1636493206024,0,2.4936318,5,58,32.287605,0,94.3943862915039,94.38795471191406,0.049860597,-5.996615,0.05,0.05,0.0,240.0,94.4,4768.64,9440.0,160.0,,490,1000,944.75,11341.3275,94475,991,
59,27.83968949317932,2229.5651988983154,0,2.494551,10,59,32.294952,0,101.01307678222656,101.02623748779297,0.049863737,-5.996615,0.05,0.05,0.0,200.0,101.0,4435.0,10100.0,160.0,,578,1000,945.08,10245.473600000001,94508,980,
60,27.914925575256348,2266.8034274578094,0,2.4407098,5,60,32.30234,0,87.39949798583984,87.39785766601562,0.049866114,-5.996615,0.05,0.05,0.0,200.0,87.4,4637.240000000001,8740.0,160.0,,556,1000,951.95,9354.467499999999,95195,971,
61,28.523576736450195,2304.9088683128357,0,2.4940484,6,61,32.309834,0,92.00146484375,92.00068664550781,0.049868554,-5.996615,0.05,0.05,0.0,220.0,92.0,5112.0,9200.0,160.0,,632,1000,944.88,9903.3856,94488,969,
62,27.746727466583252,2341.938548564911,0,2.4933937,7,62,32.317257,0,101.58589172363281,101.57257843017578,0.04987062,-5.996615,0.05,0.05,0.0,220.0,101.6,4997.439999999999,10160.0,160.0,,493,1000,952.03,10324.5691,95203,977,
