,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta_avg,beta_max,beta_med,beta_min,beta_std,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma_avg,sigma_max,sigma_med,sigma_min,sigma_std,unp_rank,walltimes,workertimes
10,0.20279000000000008,0.296,0.103,20.279000000000007,0.288,,0.0014409858999999998,-5.991245557821925,-5.632597927490571,-5.99199909338625,-6.414355668708631,0.031417781651852494,10,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.284794569015503,-2.111807346343994,-2.4651050567626953,-228.4794464111328,-2.036694288253784,,0.007106998935341835,0.0500054750318893,0.05982695519924164,0.04998663812875748,0.0404706671833992,0.0007514215205995442,1,83.25009560585022,4.72047233581543
11,0.22009,0.322,0.12,22.009,0.313,,0.0013574019,-5.9912270023249485,-5.588489014866126,-5.991896101490281,-6.387011912751678,0.032733456358385156,11,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.232403039932251,-2.075960874557495,-2.4116859436035156,-223.2403106689453,-1.993660807609558,,0.0051802657544612885,0.05000593897226182,0.061161063611507416,0.049989212304353714,0.04102777689695358,0.0007868922358742306,1,90.78851819038391,4.815354108810425
12,0.2486699999999999,0.352,0.157,24.86699999999999,0.364,,0.0013151811,-5.991205161940976,-5.555432324122283,-5.991998199077786,-6.408877968331098,0.034172914037061936,12,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.1645021438598633,-1.9615826606750488,-2.3553500175476074,-216.45021057128906,-1.8721920251846313,,0.007062531542032957,0.050006485049697486,0.062180355191230774,0.04998666048049927,0.04058166220784187,0.0008202491673741917,1,98.26524710655212,4.768674373626709
13,0.27304999999999996,0.349,0.179,27.304999999999996,0.377,,0.0010519074999999999,-5.991182853470504,-5.605947470280811,-5.992026369986516,-6.406217614443906,0.03590332991144822,13,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.1010313034057617,-1.9447283744812012,-2.2715816497802734,-210.10311889648438,-1.8569070100784302,,0.004612278193235397,0.05000704283690588,0.06062949821352959,0.04998595640063286,0.04063567891716957,0.0008560287094361464,1,105.76694941520691,4.812006950378418
14,0.29102999999999996,0.37,0.181,29.102999999999998,0.391,,0.0014005891,-5.991152727075044,-5.58001037936447,-5.992074067667882,-6.454575445741453,0.03713979189809597,14,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.067429304122925,-1.9279347658157349,-2.336308002471924,-206.74293518066406,-1.760286808013916,,0.005958365276455879,0.050007796108553354,0.06142089515924454,0.04998476430773735,0.03966493532061577,0.0008997975792243389,1,113.27858924865723,4.814412832260132
15,0.31760999999999995,0.389,0.241,31.760999999999996,0.428,,0.0011748179000000002,-5.991129252048129,-5.559345225442963,-5.992118785277298,-6.491973402719139,0.03839537554913284,15,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-2.0023274421691895,-1.7908101081848145,-2.176832437515259,-200.2327423095703,-1.7360503673553467,,0.004799405112862587,0.05000838307917795,0.06205882132053375,0.04998364672064781,0.03893013298511505,0.0009308178825978656,1,120.751797914505,4.767033815383911
16,0.34025,0.431,0.253,34.025,0.471,,0.0008319075000000001,-5.991106561174097,-5.522089490972811,-5.992031139703464,-6.595155705587032,0.04003701845101644,16,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.9448204040527344,-1.8002537488937378,-2.123401641845703,-194.48204040527344,-1.6493052244186401,,0.004378016106784344,0.05000895044935698,0.06322567909955978,0.04998583719134331,0.036972612142562866,0.0009618856282028435,1,128.20048141479492,4.752663850784302
17,0.35885,0.425,0.206,35.885,0.485,,0.0012263474999999998,-5.991073267406928,-5.302437787850445,-5.991998646231968,-6.51822804496371,0.041596483043651565,17,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.89566969871521,-1.7346477508544922,-2.2308597564697266,-189.5669708251953,-1.6370233297348022,,0.005387183278799057,0.05000978294946253,0.07056514918804169,0.04998664930462837,0.03842242434620857,0.0010053744743508631,1,135.68713808059692,4.786051511764526
18,0.38201,0.453,0.306,38.201,0.509,,0.0010503499,-5.991040315432666,-5.230808145770294,-5.99211312099147,-6.552020948536077,0.04268770814191064,18,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.850034236907959,-1.7131251096725464,-1.99735426902771,-185.00341796875,-1.5597878694534302,,0.0038239494897425175,0.050010606916790656,0.07313822954893112,0.04998378828167915,0.03777867555618286,0.0010452813832071849,1,143.1424057483673,4.7450339794158936
19,0.3971300000000001,0.475,0.283,39.71300000000001,0.504,,0.0011578730999999998,-5.991017408892223,-5.224962237385285,-5.992200472025178,-6.566232257668954,0.044187920164999624,19,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.8177642822265625,-1.6885716915130615,-2.024139881134033,-181.77642822265625,-1.5321192741394043,,0.004318578634411097,0.05001117970506576,0.07335232198238373,0.049981605261564255,0.0375111848115921,0.0010722889245018857,1,150.6085238456726,4.747737646102905
20,0.4187400000000001,0.52,0.302,41.87400000000001,0.527,,0.0013297724,-5.9909853778862185,-5.215365769698403,-5.992080626188029,-6.604617068867967,0.045258546910898624,20,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.771103858947754,-1.6318998336791992,-1.9948753118515015,-177.11038208007812,-1.512916088104248,,0.004784948658198118,0.05001198066567833,0.07370512932538986,0.04998460039496422,0.03679811954498291,0.0011095042021818772,1,157.93185329437256,4.602806568145752
21,0.43683999999999995,0.523,0.357,43.684,0.558,,0.0011390544,-5.990962061821937,-5.140248840423639,-5.992186907023983,-6.560412937275019,0.04633395918111556,21,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.7292494773864746,-1.5828777551651,-1.8487882614135742,-172.92494201660156,-1.4744504690170288,,0.0033539619762450457,0.050012563710354944,0.07652602344751358,0.049981944262981415,0.03762048855423927,0.001137920725443868,1,165.42710638046265,4.773667335510254
22,0.45846999999999993,0.525,0.364,45.846999999999994,0.552,,0.0009455691,-5.9909383562363425,-5.053436814304875,-5.992039188626607,-6.579989810370529,0.0476287970564027,22,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.686869502067566,-1.561180591583252,-1.8177579641342163,-168.68695068359375,-1.4541617631912231,,0.003205475164577365,0.05001315650242296,0.07992085814476013,0.04998563602566719,0.03725403919816017,0.0011665870805275724,1,172.94597482681274,4.796651601791382
23,0.47656,0.572,0.386,47.656,0.575,,0.0008907063999999999,-5.990908984177591,-5.052279487603987,-5.992034418890464,-6.583721776379563,0.04900378710829826,23,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.648779273033142,-1.51319420337677,-1.8151699304580688,-164.8779296875,-1.4021714925765991,,0.0027489112690091133,0.050013891002501955,0.07996711879968643,0.04998575523495674,0.037184588611125946,0.0011987867679608406,1,180.46928215026855,4.792908191680908
24,0.48885,0.565,0.42,48.885,0.608,,0.0008805875,-5.990875183938486,-4.995869668564477,-5.992228496714631,-6.631318525285919,0.049923538782850094,24,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6225638389587402,-1.5137146711349487,-1.755980134010315,-162.25637817382812,-1.3763561248779297,,0.0031453107949346304,0.05001473625038158,0.08225469291210175,0.049980904906988144,0.0363101027905941,0.0012338844265852023,1,187.92671728134155,4.728585958480835
25,0.5084099999999999,0.603,0.433,50.840999999999994,0.617,0.6221,0.0010270619000000002,-5.990853172191661,-4.95747761514121,-5.992306162932739,-6.6560234720725155,0.051075173195053815,25,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-1.584416151046753,-1.4026130437850952,-1.7319964170455933,-158.44161987304688,-1.379455327987671,-1.329407811164856,0.003501207334920764,0.05001528670926663,0.08384890854358673,0.049978964030742645,0.035864342004060745,0.001257648071564056,1,196.87250113487244,6.217262268066406
26,0.52524,0.582,0.466,52.52400000000001,0.633,,0.0007911624,-5.99082431610156,-4.995814415894693,-5.992214186185846,-6.708915596312261,0.05193539684433121,26,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.5494030714035034,-1.4310139417648315,-1.670167326927185,-154.9403076171875,-1.3087798357009888,,0.002811955753713846,0.05001600833728232,0.08225696533918381,0.049981262534856796,0.034928303211927414,0.0012858724779075494,1,204.33016419410706,4.71791934967041
27,0.54077,0.605,0.475,54.077,0.637,,0.0007606370999999995,-5.990801296514675,-5.072282840802208,-5.992318536140436,-6.628790913677487,0.053404772460901695,27,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.5147323608398438,-1.404180884361267,-1.653074860572815,-151.47323608398438,-1.2768231630325317,,0.002465674187988043,0.05001658401452005,0.07917129993438721,0.04997865483164787,0.03635602071881294,0.0013065904158403607,1,211.81844902038574,4.75319242477417
28,0.55761,0.635,0.461,55.761,0.674,,0.0008481778999999989,-5.9907616714509855,-5.157777813166978,-5.992338214170594,-6.668219596831111,0.054284500947895165,28,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.483992576599121,-1.3437755107879639,-1.7084929943084717,-148.39926147460938,-1.2316415309906006,,0.0027107195928692818,0.05001757497950034,0.07585824280977249,0.049978163093328476,0.03564630448818207,0.0013417914094712889,1,219.33733654022217,4.775538206100464
29,0.5689799999999999,0.661,0.497,56.897999999999996,0.639,,0.0008439995999999991,-5.990739418931169,-5.131197534344233,-5.992202708023218,-6.752218278751458,0.05527467519560644,29,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4535287618637085,-1.3080083131790161,-1.58511483669281,-145.35287475585938,-1.258628249168396,,0.002690916648134589,0.050018131491135466,0.07687313854694366,0.04998154938220978,0.034180186688899994,0.0013639724843750255,1,226.79881882667542,4.722882986068726
30,0.57961,0.649,0.508,57.96099999999999,0.679,,0.0006964178999999991,-5.990711194205037,-5.088190559704475,-5.992216571266866,-6.724465875398113,0.05627526150177063,30,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4335811138153076,-1.3197169303894043,-1.5538736581802368,-143.3581085205078,-1.2172391414642334,,0.0022908065002411604,0.050018837370147756,0.07854408025741577,0.04998120293021202,0.034657783806324005,0.0013891927894859122,1,234.1845200061798,4.65725040435791
31,0.5924499999999999,0.669,0.514,59.245,0.663,,0.0007929475000000001,-5.990684937389989,-5.094397672839292,-5.9921740874370855,-6.7692509334356314,0.05725541153128539,31,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3992522954940796,-1.242316722869873,-1.5072532892227173,-139.92523193359375,-1.219623327255249,,0.002388938795775175,0.050019494042139165,0.07830069214105606,0.04998226463794708,0.03389033302664757,0.0014138554347674981,1,241.74022507667542,4.816349983215332
32,0.60459,0.663,0.552,60.458999999999996,0.688,,0.0006675419000000008,-5.990653835923232,-5.065917038900059,-5.9923423883230935,-6.827810702645713,0.05839094896701061,32,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3719829320907593,-1.245851755142212,-1.4546867609024048,-137.1982879638672,-1.153770923614502,,0.0018184380605816841,0.05002027188800275,0.0794236958026886,0.04997805878520012,0.03291241452097893,0.0014387427612813234,1,249.3076527118683,4.8307037353515625
33,0.6155,0.676,0.56,61.550000000000004,0.688,,0.0005873300000000007,-5.990621600525267,-4.9932999521714585,-5.992424084204373,-6.907286110475845,0.059419057320574654,33,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.34529447555542,-1.2449957132339478,-1.4616590738296509,-134.52944946289062,-1.1765005588531494,,0.0018884784076362848,0.05002107810618525,0.08236044645309448,0.04997601732611656,0.031630195677280426,0.001467757631231271,1,256.7994873523712,4.751457214355469
34,0.6276799999999999,0.691,0.571,62.767999999999994,0.712,,0.0006213776000000007,-5.990592223802062,-4.987294268241337,-5.992479692981275,-6.8971414202356955,0.06015539138747208,34,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3209166526794434,-1.235377550125122,-1.466455340385437,-132.09165954589844,-1.145966649055481,,0.002048264490440488,0.05002181283926422,0.08260813355445862,0.049974627792835236,0.031791042536497116,0.0014942664842412128,1,264.1706211566925,4.632777690887451
35,0.63357,0.69,0.565,63.357,0.702,,0.0005831851000000009,-5.990568749923383,-4.884167160587461,-5.99250175801827,-6.760881427947845,0.061121358347813376,35,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2992544174194336,-1.1905577182769775,-1.401393175125122,-129.92544555664062,-1.1177761554718018,,0.0017674874980002642,0.05002239994569258,0.08697943389415741,0.04997407644987106,0.03403245285153389,0.0015156265991870784,1,271.6933946609497,4.797558546066284
36,0.63994,0.684,0.588,63.994,0.712,,0.00044127640000000084,-5.990541327543671,-4.893217102843855,-5.9925112997312855,-6.788580375158293,0.06223130229793699,36,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2754013538360596,-1.1888225078582764,-1.3906853199005127,-127.54013061523438,-1.105255365371704,,0.0015770414611324668,0.05002308581701734,0.08658674359321594,0.04997383803129196,0.03356437012553215,0.0015402547647750153,1,279.2185437679291,4.7902703285217285
37,0.65178,0.707,0.584,65.178,0.735,,0.0005337316000000003,-5.99050823889212,-4.887745428150604,-5.992642353802281,-6.833015514897712,0.0630385625380069,37,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2513259649276733,-1.111207127571106,-1.3394209146499634,-125.1325912475586,-1.0655429363250732,,0.0015178380999714136,0.05002391342209144,0.0868239551782608,0.049970563501119614,0.032826874405145645,0.0015685212183601286,1,286.7034914493561,4.747969627380371
38,0.6568900000000001,0.694,0.594,65.68900000000001,0.733,,0.00036135790000000034,-5.990486098912317,-4.9120049350478014,-5.992526954202808,-6.844735123816784,0.0637319250733329,38,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2338069677352905,-1.1505905389785767,-1.356228232383728,-123.38069915771484,-1.0434986352920532,,0.0012631476856768131,0.050024467189372944,0.0857771635055542,0.04997344687581062,0.032635077834129333,0.0015871791668628965,1,294.2380564212799,4.813059329986572
39,0.66916,0.726,0.613,66.916,0.749,,0.0006095143999999995,-5.990467661438677,-5.003404106669362,-5.992489830941017,-6.787668250070829,0.06443755716990185,39,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.206108808517456,-1.1157056093215942,-1.3100403547286987,-120.61088562011719,-1.003360629081726,,0.0017187484772875905,0.05002492835389619,0.08194540441036224,0.04997437447309494,0.03357968106865883,0.0016033926422944441,1,301.91568756103516,4.95096230506897
40,0.6774499999999999,0.731,0.616,67.74499999999999,0.773,,0.0004350674999999991,-5.990444406704868,-5.014764738752821,-5.992420208047005,-6.852210140013372,0.06552083494931954,40,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1782071590423584,-1.0976195335388184,-1.2792996168136597,-117.82071685791016,-0.9729648232460022,,0.00144559470936656,0.050025510015474124,0.08148124814033508,0.04997611418366432,0.0325133316218853,0.0016209970384556554,1,309.51822686195374,4.865512132644653
41,0.6888600000000001,0.741,0.643,68.88600000000001,0.755,,0.0004500203999999988,-5.990409321719398,-5.00330682327185,-5.992468362381201,-6.8070994183186535,0.06672508077411919,41,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1545826196670532,-1.0503989458084106,-1.2481600046157837,-115.45825958251953,-0.982658326625824,,0.0012697954662144184,0.05002638759531758,0.0819493904709816,0.04997491091489792,0.033255014568567276,0.0016487684162704453,1,317.0710048675537,4.815143346786499
42,0.69363,0.759,0.655,69.363,0.749,,0.0005123530999999988,-5.990370436263343,-4.90039394234999,-5.992324797310848,-6.877213941777412,0.06776228508789704,42,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.143797755241394,-1.053117275238037,-1.23356032371521,-114.37977600097656,-0.9562342166900635,,0.0016485995147377253,0.050027360254221345,0.0862765908241272,0.04997849836945534,0.03210938349366188,0.0016807246015846473,1,324.6160206794739,4.80243444442749
43,0.7021700000000002,0.744,0.642,70.21700000000001,0.758,,0.0004288210999999995,-5.990333697768186,-4.811896816611692,-5.992516965144926,-6.859253909917628,0.06876376342633035,43,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1179242134094238,-1.0441170930862427,-1.2287530899047852,-111.79242706298828,-0.9855318069458008,,0.0013678956311196089,0.050028279227627946,0.0901799276471138,0.04997369647026062,0.032399024814367294,0.0017094271717583152,1,332.16306948661804,4.738617897033691
44,0.7084499999999998,0.77,0.635,70.84499999999998,0.765,,0.00045882749999999944,-5.990300614941092,-4.696144144618977,-5.992620883605189,-6.924642059116749,0.06948457358588243,44,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.099452257156372,-1.0133166313171387,-1.2102434635162354,-109.94522857666016,-0.9291983246803284,,0.0014202285092324018,0.05002910677292807,0.0955532044172287,0.04997109994292259,0.031356897205114365,0.0017379464962260294,1,339.4995367527008,4.6091227531433105
45,0.71752,0.769,0.678,71.75200000000001,0.771,,0.0004186896000000004,-5.990274942711038,-4.659153412945029,-5.992592257034258,-6.83242367544709,0.07002787456920816,45,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0751246213912964,-0.9618578553199768,-1.2162458896636963,-107.51245880126953,-0.9249350428581238,,0.0018205875530838966,0.05002974895641885,0.09733694046735764,0.0499718151986599,0.032836589962244034,0.0017578238567873637,1,347.0399560928345,4.813705682754517
46,0.7243299999999998,0.764,0.677,72.43299999999998,0.776,,0.0003779811000000003,-5.99025519431827,-4.630640984511412,-5.992543205164774,-6.8539919232784445,0.07096404129038099,46,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0571162700653076,-0.95976322889328,-1.1414231061935425,-105.71163177490234,-0.9181579947471619,,0.001188585883937776,0.05003024296242405,0.0987345352768898,0.04997304081916809,0.032484378665685654,0.0017718692104693047,1,354.59803342819214,4.8299665451049805
47,0.7305499999999999,0.773,0.687,73.05499999999999,0.8,,0.0002891075000000004,-5.990223786309085,-4.659700472783167,-5.992540372418782,-6.886021028177293,0.07180676325992816,47,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0379606485366821,-0.9558737874031067,-1.1217764616012573,-103.79606628417969,-0.8622111678123474,,0.0011183432070538402,0.05003102864375846,0.09731031954288483,0.04997311159968376,0.03196829929947853,0.0017943426407214626,1,362.19172835350037,4.879708290100098
48,0.73613,0.777,0.699,73.613,0.802,,0.00031323310000000047,-5.990190241282297,-4.6511441158507205,-5.9926080612362975,-6.727274999682423,0.07265999319446878,48,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0176215171813965,-0.9416487216949463,-1.1020171642303467,-101.76215362548828,-0.8602297902107239,,0.0011741762282326818,0.05003186779689382,0.09772752225399017,0.04997142031788826,0.03460913896560669,0.0018161631635753661,1,369.674334526062,4.7538743019104
49,0.74482,0.788,0.691,74.482,0.787,,0.00034608760000000066,-5.990160143156004,-4.714965310472345,-5.992853638799584,-6.846556643673722,0.07396635991497655,49,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9962338209152222,-0.9366121292114258,-1.0989741086959839,-99.62338256835938,-0.881244957447052,,0.0009270489099435508,0.05003262073529715,0.09465821087360382,0.04996528476476669,0.0326053686439991,0.001835046858086316,1,377.1639745235443,4.756511926651001
50,0.7464400000000001,0.808,0.697,74.644,0.806,0.8122,0.00042010640000000063,-5.99011292431287,-4.774396360968442,-5.992784897899871,-6.912901792160794,0.07503262255398288,50,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.9796692132949829,-0.8776069283485413,-1.077932357788086,-97.9669189453125,-0.851745069026947,-0.8258680701255798,0.0011455282801762223,0.05003380199047652,0.09188677370548248,0.049967002123594284,0.03154150769114494,0.0018659169550689807,1,386.15108013153076,6.270435333251953
51,0.75487,0.789,0.72,75.48700000000001,0.793,,0.00022543310000000042,-5.990073054969698,-4.709614817921507,-5.992489383677004,-6.95286177881385,0.07615467681919988,51,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9611538052558899,-0.8626968860626221,-1.0555236339569092,-96.1153793334961,-0.8277933597564697,,0.0009822013089433312,0.050034799407828935,0.09491178393363953,0.049974385648965836,0.030917562544345856,0.001893940463290692,1,393.7517673969269,4.891616344451904
52,0.7598299999999999,0.807,0.719,75.98299999999999,0.814,,0.0002799611000000005,-5.99002988532188,-4.644205063746864,-5.992628040311943,-7.0079784380841845,0.0772316354096632,52,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9454313516616821,-0.8669068813323975,-1.0206249952316284,-94.54313659667969,-0.820560097694397,,0.0009536459110677242,0.050035879411819306,0.09806717932224274,0.049970921128988266,0.03007715940475464,0.0019244466391233532,1,401.1868705749512,4.736860990524292
53,0.76408,0.804,0.719,76.408,0.816,,0.0003379136000000006,-5.98998676572644,-4.6711054595936865,-5.992594642566186,-7.034887786141575,0.0783087948638066,53,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9238724708557129,-0.8388984799385071,-1.0043976306915283,-92.38724517822266,-0.7795988321304321,,0.0009973164414986968,0.05003695818688721,0.09675698727369308,0.04997175559401512,0.029675191268324852,0.0019494170232639205,1,408.79312920570374,4.901226282119751
54,0.7668499999999997,0.814,0.714,76.68499999999997,0.802,,0.0003565675000000005,-5.989946586238171,-4.640323661205997,-5.992389199058497,-7.1307320279126545,0.07900355830282979,54,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9110721349716187,-0.8341147899627686,-1.0026960372924805,-91.10721588134766,-0.8015652298927307,,0.0011101772543042898,0.050037963426671925,0.09825768321752548,0.0499768890440464,0.028286630287766457,0.0019773117029124243,1,416.3104374408722,4.822687864303589
55,0.7692800000000001,0.799,0.738,76.92800000000001,0.829,,0.00024558160000000045,-5.989922231272686,-4.669076535360914,-5.992545143361712,-7.052968550481596,0.07964930157868527,55,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.895060658454895,-0.8178057670593262,-0.9778684377670288,-89.50606536865234,-0.750369131565094,,0.0011257538571953773,0.050038572766818105,0.09685519337654114,0.04997299239039421,0.029408125206828117,0.001992761928730583,1,423.859393119812,4.846835374832153
