,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma,unp_rank,walltimes,workertimes
16,0.3397100000000001,0.426,0.248,33.97100000000001,0.501,,0.0014937059000000002,-6.23800802230835,16,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.8885804414749146,-1.7674753665924072,-2.0530080795288086,-188.85804748535156,-1.637040615081787,,0.0033199689351022243,0.0446581095457077,1,125.56996846199036,4.646984815597534
17,0.3691499999999999,0.508,0.295,36.91499999999999,0.509,,0.0015541675,-6.290318012237549,17,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.832877516746521,-1.6751182079315186,-1.9870998859405518,-183.28775024414062,-1.5832233428955078,,0.00300825503654778,0.04420116916298866,1,132.98614478111267,4.763690710067749
18,0.39937,0.49,0.3,39.937,0.526,,0.0012960530999999997,-6.274510860443115,18,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.7796103954315186,-1.6653269529342651,-1.9284807443618774,-177.96104431152344,-1.581424593925476,,0.002580086700618267,0.043060075491666794,1,140.31067419052124,4.67224383354187
19,0.4305,0.52,0.332,43.05,0.575,,0.00103969,-6.285768985748291,19,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.7334530353546143,-1.6207473278045654,-1.8750475645065308,-173.34530639648438,-1.501297950744629,,0.002270095981657505,0.04340175539255142,1,147.57148957252502,4.6075358390808105
20,0.4508500000000001,0.518,0.362,45.08500000000001,0.583,,0.0008973875000000002,-6.321442127227783,20,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6957314014434814,-1.574278473854065,-1.811354637145996,-169.57313537597656,-1.4978150129318237,,0.0021968407090753317,0.04315812885761261,1,154.873854637146,4.661942958831787
21,0.4742900000000001,0.556,0.396,47.42900000000001,0.575,,0.0012418259000000003,-6.282944202423096,21,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6513711214065552,-1.5171884298324585,-1.7442373037338257,-165.13711547851562,-1.4603842496871948,,0.002539488021284342,0.04239515960216522,1,162.0504310131073,4.525155782699585
22,0.49179,0.573,0.386,49.179,0.626,,0.0014375259000000001,-6.283071517944336,22,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6249396800994873,-1.4929291009902954,-1.8058332204818726,-162.4939727783203,-1.4071619510650635,,0.002805339405313134,0.043219126760959625,1,169.42296743392944,4.735114097595215
23,0.52292,0.623,0.37,52.29200000000001,0.637,,0.0011659936000000004,-6.282658100128174,23,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.574592113494873,-1.4837970733642578,-1.8011491298675537,-157.45921325683594,-1.4121888875961304,,0.0021937545388936996,0.04321637749671936,1,176.68258571624756,4.611958980560303
24,0.5388,0.61,0.429,53.879999999999995,0.657,,0.0010914599999999998,-6.293787002563477,24,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.5456663370132446,-1.439685344696045,-1.731468677520752,-154.56663513183594,-1.3673263788223267,,0.0020982094574719667,0.04322531074285507,1,184.01821517944336,4.6852312088012695
25,0.5596000000000001,0.618,0.503,55.96000000000001,0.677,0.6862,0.000815639999999999,-6.273192882537842,25,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-1.5144047737121582,-1.40690016746521,-1.6114634275436401,-151.4404754638672,-1.3032522201538086,-1.303726077079773,0.0016096339095383883,0.0429854542016983,1,192.87357687950134,6.213320255279541
26,0.57361,0.659,0.489,57.361,0.688,,0.0009775778999999993,-6.249225616455078,26,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4878867864608765,-1.3969438076019287,-1.614802360534668,-148.78868103027344,-1.299955129623413,,0.002361104590818286,0.04343036562204361,1,200.2506227493286,4.729542016983032
27,0.5870599999999999,0.664,0.474,58.70599999999999,0.707,,0.0010629763999999995,-6.251446723937988,27,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4553052186965942,-1.341866135597229,-1.6046491861343384,-145.530517578125,-1.2590456008911133,,0.0025564739480614662,0.043953947722911835,1,207.59893918037415,4.71639084815979
28,0.60691,0.678,0.522,60.690999999999995,0.725,,0.0007788219000000007,-6.236132621765137,28,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4206684827804565,-1.345708966255188,-1.5411601066589355,-142.0668487548828,-1.2405369281768799,,0.001398086198605597,0.04390516132116318,1,214.88909029960632,4.675055503845215
29,0.61687,0.679,0.529,61.687,0.71,,0.0007766131000000007,-6.23090124130249,29,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4031928777694702,-1.326728343963623,-1.5442142486572266,-140.3192901611328,-1.233168601989746,,0.0014510038308799267,0.04424263536930084,1,222.0742518901825,4.568218946456909
30,0.63278,0.706,0.572,63.278,0.748,,0.0006335716000000006,-6.256322383880615,30,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3666772842407227,-1.283257007598877,-1.474162220954895,-136.667724609375,-1.1807363033294678,,0.0016350835794582963,0.0443585142493248,1,229.39518332481384,4.724888563156128
31,0.6370600000000001,0.702,0.567,63.70600000000001,0.722,,0.0006245164000000009,-6.241640090942383,31,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.346246361732483,-1.2521522045135498,-1.4299194812774658,-134.6246337890625,-1.1930975914001465,,0.0016002437332645059,0.043798260390758514,1,236.5340392589569,4.535839319229126
32,0.64488,0.704,0.59,64.488,0.755,,0.0005472656000000007,-6.286016464233398,32,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3281843662261963,-1.2217367887496948,-1.4198871850967407,-132.8184356689453,-1.1404813528060913,,0.0012721492676064372,0.044120971113443375,1,243.77320957183838,4.651180267333984
33,0.6628499999999999,0.718,0.622,66.285,0.752,,0.00045116749999999967,-6.309876441955566,33,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2934298515319824,-1.2115728855133057,-1.3703004121780396,-129.34298706054688,-1.1184422969818115,,0.0008912520715966821,0.043152790516614914,1,250.9750053882599,4.632573127746582
34,0.6725600000000002,0.746,0.598,67.25600000000001,0.753,,0.0007604063999999992,-6.379275321960449,34,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2658839225769043,-1.1691583395004272,-1.3506524562835693,-126.58839416503906,-1.094138264656067,,0.0013843667693436146,0.042641036212444305,1,258.0786395072937,4.5600266456604
35,0.6866500000000001,0.739,0.615,68.665,0.732,,0.000634027499999999,-6.351320266723633,35,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2331757545471191,-1.1454318761825562,-1.3473379611968994,-123.31757354736328,-1.12615966796875,,0.0015535153215751052,0.04118679091334343,1,265.3974826335907,4.777064800262451
36,0.6919500000000001,0.749,0.62,69.19500000000001,0.78,,0.000464767499999999,-6.347410678863525,36,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.2150225639343262,-1.1363954544067383,-1.293577790260315,-121.50225067138672,-1.010607123374939,,0.0012530668172985315,0.04176652431488037,1,272.70711398124695,4.762516736984253
37,0.7014100000000001,0.764,0.661,70.141,0.742,,0.0003883018999999994,-6.398594379425049,37,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1909831762313843,-1.1102900505065918,-1.266666293144226,-119.09831237792969,-1.0780675411224365,,0.0010674302466213703,0.04184824600815773,1,279.9470708370209,4.678838491439819
38,0.7093099999999999,0.763,0.644,70.93099999999998,0.778,,0.00046311389999999957,-6.415429592132568,38,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1674771308898926,-1.0919268131256104,-1.2475619316101074,-116.74771881103516,-1.0181424617767334,,0.0011883941479027271,0.0407908633351326,1,287.3190062046051,4.80839467048645
39,0.71577,0.766,0.665,71.577,0.783,,0.00046959709999999975,-6.454463005065918,39,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1412830352783203,-1.0479381084442139,-1.2385375499725342,-114.12830352783203,-1.0158419609069824,,0.0012641303474083543,0.04044894129037857,1,294.55828046798706,4.695740699768066
40,0.72875,0.776,0.674,72.875,0.78,,0.00033698750000000035,-6.428491115570068,40,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.1144064664840698,-1.0402804613113403,-1.1827319860458374,-111.4406509399414,-1.0012325048446655,,0.0009534002747386694,0.03966716676950455,1,301.85227847099304,4.734072685241699
41,0.73211,0.763,0.686,73.211,0.774,,0.00036703790000000065,-6.459258079528809,41,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0934419631958008,-1.0139600038528442,-1.1744074821472168,-109.34420013427734,-0.9925952553749084,,0.0010363929904997349,0.04018564149737358,1,309.1831488609314,4.769803285598755
42,0.73615,0.786,0.694,73.615,0.772,,0.0003263075000000006,-6.476478576660156,42,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.075771450996399,-0.9809972047805786,-1.158121943473816,-107.5771484375,-0.9886854290962219,,0.0011491191107779741,0.03957217559218407,3,316.4671800136566,4.720942735671997
43,0.7386099999999999,0.774,0.688,73.86099999999999,0.79,,0.00030957790000000053,-6.447187423706055,43,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0584630966186523,-0.9807865023612976,-1.138188362121582,-105.8463134765625,-0.9335816502571106,,0.00083021359751001,0.03923291340470314,1,323.738529920578,4.720891714096069
44,0.74437,0.788,0.699,74.437,0.795,,0.0003708931000000007,-6.444234848022461,44,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0404369831085205,-0.97925865650177,-1.1676491498947144,-104.043701171875,-0.9213965535163879,,0.0009533725096844137,0.03981173038482666,1,331.017302274704,4.705801010131836
45,0.7483300000000002,0.796,0.702,74.83300000000001,0.792,,0.0003527411000000007,-6.500889778137207,45,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0225237607955933,-0.9518435597419739,-1.0908693075180054,-102.25237274169922,-0.9093611240386963,,0.0009630175773054361,0.03987054526805878,1,338.1644823551178,4.564487934112549
46,0.75503,0.801,0.709,75.503,0.775,,0.00034048910000000055,-6.532367706298828,46,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.0029364824295044,-0.9264999628067017,-1.0901553630828857,-100.29364776611328,-0.9282828569412231,,0.0010603967821225524,0.03875695914030075,2,345.515474319458,4.756375789642334
47,0.75658,0.803,0.701,75.658,0.781,,0.0003400836000000007,-6.56011438369751,47,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9882038831710815,-0.9241427779197693,-1.093165636062622,-98.82038879394531,-0.8966131806373596,,0.000993360299617052,0.03815174102783203,1,352.716374874115,4.602616310119629
48,0.7641900000000003,0.808,0.718,76.41900000000003,0.796,,0.0003151339000000005,-6.6266889572143555,48,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.969597578048706,-0.8748390078544617,-1.0486215353012085,-96.95975494384766,-0.8958448171615601,,0.0010110423900187016,0.037626106292009354,2,360.05892610549927,4.727516412734985
49,0.77066,0.814,0.719,77.066,0.813,,0.0003454244000000005,-6.690441131591797,49,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9468787908554077,-0.8654482364654541,-1.0419412851333618,-94.68788146972656,-0.8669974207878113,,0.0011729685356840491,0.03639424964785576,2,367.4671862125397,4.80034875869751
50,0.777,0.816,0.735,77.7,0.801,0.8149,0.00026668000000000037,-6.6653313636779785,50,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.9287174344062805,-0.8561841249465942,-0.9939667582511902,-92.87174224853516,-0.8613578081130981,-0.823693573474884,0.0007616742514073849,0.035252440720796585,2,376.3859748840332,6.295202970504761
51,0.77854,0.813,0.735,77.854,0.814,,0.00029834840000000045,-6.695115566253662,51,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.9198297262191772,-0.8536300659179688,-0.9840211272239685,-91.98297119140625,-0.8207201361656189,,0.0009289498557336628,0.0356978178024292,1,383.6414170265198,4.667427062988281
52,0.7869700000000002,0.825,0.748,78.69700000000002,0.836,,0.0002167291000000001,-6.6561689376831055,52,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8981781601905823,-0.8273996114730835,-0.9624327421188354,-89.81781768798828,-0.7817779183387756,,0.0007615159265697002,0.035170141607522964,1,390.9384377002716,4.699955940246582
53,0.7867400000000002,0.825,0.738,78.67400000000002,0.82,,0.0002397924,-6.678905010223389,53,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8924300670623779,-0.8339564800262451,-0.9647416472434998,-89.24300384521484,-0.8149784207344055,,0.0008237219881266356,0.03586173430085182,1,398.28452253341675,4.727328062057495
54,0.7894900000000002,0.827,0.753,78.94900000000003,0.82,,0.0002558299,-6.678025245666504,54,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8831180334091187,-0.8134817481040955,-0.9508719444274902,-88.31180572509766,-0.7964043021202087,,0.0007472388679161668,0.03545636311173439,1,405.66728806495667,4.756525278091431
55,0.79357,0.823,0.762,79.357,0.86,,0.00019704509999999987,-6.716354846954346,55,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8668308854103088,-0.7990268468856812,-0.9192671179771423,-86.68309020996094,-0.7439389228820801,,0.0007247152971103787,0.03547196462750435,1,413.02777433395386,4.731720209121704
56,0.80141,0.84,0.757,80.14099999999999,0.823,,0.0002294018999999994,-6.712960243225098,56,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8451326489448547,-0.7796407341957092,-0.8986657857894897,-84.51326751708984,-0.7610584497451782,,0.0006957570440135896,0.034798625856637955,1,420.47484397888184,4.823981046676636
57,0.8010700000000002,0.839,0.757,80.10700000000001,0.815,,0.00025836509999999937,-6.740680694580078,57,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8418880701065063,-0.7830895781517029,-0.9136137962341309,-84.18880462646484,-0.7742606997489929,,0.0008854004554450512,0.03485773876309395,1,427.754606962204,4.661328315734863
58,0.8048100000000001,0.839,0.772,80.48100000000001,0.828,,0.00019287389999999915,-6.763769149780273,58,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8299996256828308,-0.7778534889221191,-0.8873012065887451,-82.99996185302734,-0.749498188495636,,0.0005335269379429519,0.03437793627381325,1,435.2315983772278,4.851432800292969
59,0.8118400000000001,0.84,0.762,81.18400000000001,0.819,,0.00018497439999999918,-6.7450737953186035,59,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.80910325050354,-0.7538233399391174,-0.8935877680778503,-80.91032409667969,-0.7488646507263184,,0.0005760419880971313,0.03398334980010986,1,442.5787510871887,4.728582859039307
60,0.8147199999999999,0.847,0.776,81.472,0.831,,0.0001841015999999992,-6.693588733673096,60,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.8009702563285828,-0.7383729219436646,-0.8614673018455505,-80.0970230102539,-0.723494291305542,,0.0006630410207435489,0.03430250287055969,1,449.8961088657379,4.696231842041016
61,0.8168900000000002,0.854,0.77,81.68900000000002,0.84,,0.00019113789999999922,-6.74422550201416,61,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7916494011878967,-0.7203853726387024,-0.8663055300712585,-79.1649398803711,-0.716647744178772,,0.0006959163583815098,0.035197000950574875,1,457.3428330421448,4.8285956382751465
62,0.8212699999999998,0.849,0.786,82.12699999999998,0.849,,0.00016665709999999937,-6.747537136077881,62,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7813671231269836,-0.7099334001541138,-0.8545617461204529,-78.13671112060547,-0.7294349074363708,,0.0006471491069532931,0.03431705757975578,3,464.73029112815857,4.774441242218018
63,0.8222199999999998,0.858,0.773,82.22199999999998,0.834,,0.0002710515999999993,-6.744346618652344,63,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7708023190498352,-0.6962574124336243,-0.8703192472457886,-77.08023071289062,-0.7084169387817383,,0.0009397800313308835,0.034260280430316925,4,472.1687533855438,4.82303786277771
64,0.8193299999999999,0.859,0.779,81.93299999999999,0.845,,0.00021184109999999927,-6.619294166564941,64,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7702444195747375,-0.689851701259613,-0.8464145064353943,-77.02444458007812,-0.6988115310668945,,0.0008047721348702908,0.03431497886776924,2,479.5609121322632,4.783017158508301
65,0.8210999999999999,0.855,0.784,82.11,0.847,,0.00020398999999999935,-6.633417129516602,65,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7689397931098938,-0.6984990835189819,-0.8481682538986206,-76.89398193359375,-0.6879388689994812,,0.0008220851304940879,0.0365290641784668,1,486.97803831100464,4.8176445960998535
66,0.8248399999999999,0.859,0.794,82.484,0.844,,0.0002060343999999994,-6.692630290985107,66,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7541138529777527,-0.6834676265716553,-0.8224290013313293,-75.41138458251953,-0.6789648532867432,,0.0007629743777215481,0.03627202287316322,1,494.35555720329285,4.792824745178223
67,0.8258100000000002,0.854,0.785,82.58100000000002,0.848,,0.00014231389999999958,-6.684298515319824,67,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7436408400535583,-0.6974412798881531,-0.8151387572288513,-74.36408233642578,-0.6993158459663391,,0.0004839064786210656,0.03521387279033661,2,501.64457869529724,4.701419353485107
68,0.8292500000000002,0.858,0.798,82.92500000000001,0.866,,0.0001831474999999997,-6.721096038818359,68,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7366095781326294,-0.6630435585975647,-0.8222540616989136,-73.66095733642578,-0.6739374995231628,,0.0007018100586719811,0.035360876470804214,3,509.0514907836914,4.831679105758667
69,0.8314799999999998,0.858,0.799,83.14799999999998,0.845,,0.00014572959999999987,-6.728338718414307,69,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7256485223770142,-0.6716936826705933,-0.7827239632606506,-72.56484985351562,-0.6713219285011292,,0.000541907618753612,0.034716229885816574,1,516.4430093765259,4.833667755126953
70,0.8322899999999999,0.864,0.802,83.22899999999998,0.862,,0.00013880589999999996,-6.742170333862305,70,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7213571667671204,-0.6639326214790344,-0.7716121673583984,-72.1357192993164,-0.625581681728363,,0.0005432983161881566,0.03459073603153229,1,523.8464210033417,4.848458290100098
71,0.8374899999999998,0.867,0.804,83.74899999999998,0.859,,0.00015982989999999999,-6.72345495223999,71,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.7053340673446655,-0.648561418056488,-0.7667557001113892,-70.53340911865234,-0.634431779384613,,0.0005212036776356399,0.034352339804172516,1,531.2265567779541,4.8261191844940186
72,0.8385799999999999,0.867,0.804,83.85799999999999,0.868,,0.00017752360000000006,-6.791286945343018,72,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6974169015884399,-0.6419605612754822,-0.7525660991668701,-69.74169158935547,-0.6154087781906128,,0.0005687930970452726,0.03467530757188797,1,538.612087726593,4.831300258636475
73,0.84181,0.877,0.811,84.181,0.872,,0.00016259390000000022,-6.710519790649414,73,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6881421804428101,-0.6180925965309143,-0.7393845915794373,-68.81421661376953,-0.6269700527191162,,0.000562066154088825,0.03351897746324539,2,545.860452413559,4.678120136260986
74,0.8391299999999998,0.867,0.815,83.91299999999998,0.865,,0.00013105310000000023,-6.772536754608154,74,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6872773170471191,-0.6265541911125183,-0.7400694489479065,-68.72772979736328,-0.6200231909751892,,0.0005372232408262789,0.03490029647946358,1,553.2124154567719,4.779658794403076
75,0.8441,0.869,0.803,84.41,0.873,0.8689,0.00014081000000000016,-6.758056163787842,75,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.6747891306877136,-0.6156217455863953,-0.7434209585189819,-67.47891235351562,-0.5949889421463013,-0.5908385515213013,0.0005729610566049814,0.03383469954133034,1,562.0461554527283,6.269643783569336
76,0.8472599999999999,0.875,0.811,84.72599999999998,0.858,,0.00016349240000000008,-6.7451324462890625,76,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6631917357444763,-0.6103814840316772,-0.7261317372322083,-66.31917572021484,-0.6302216649055481,,0.0006025580805726349,0.03408056125044823,8,569.1712801456451,4.564875841140747
77,0.8446999999999999,0.869,0.808,84.46999999999998,0.868,,0.00014017000000000006,-6.788430690765381,77,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6660720705986023,-0.601860761642456,-0.7279674410820007,-66.60720825195312,-0.626224935054779,,0.0006272019236348569,0.03430149704217911,7,576.4113168716431,4.687528371810913
78,0.8500700000000001,0.881,0.816,85.007,0.858,,0.00017732510000000032,-6.746570587158203,78,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6517598032951355,-0.603535532951355,-0.7080289721488953,-65.17597961425781,-0.6000618934631348,,0.0005952561623416841,0.033566880971193314,1,583.666800737381,4.680101633071899
79,0.84964,0.874,0.822,84.964,0.875,,0.00012941040000000024,-6.761820316314697,79,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.6522026062011719,-0.598967969417572,-0.7044157981872559,-65.22026062011719,-0.5885239839553833,,0.0004994863411411643,0.03427684307098389,1,590.9094986915588,4.655156135559082
