,n_reused,unp_rank,n_rejected,grad_norm,param_norm,workertimes,generations,walltimes,baseline_mu,baseline_sigma,sigma,beta,lr_0,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
21,0,11,0,42.57405,74.338425,29.05539083480835,21,731.7184715270996,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,157.4,661.2399999999997,15740.0,160.0,,771,1000,973.2,1421.84,97320,981,
22,0,6,0,42.54738,76.79959,28.688103675842285,22,765.47150182724,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,148.2,1312.7600000000002,14820.0,160.0,,457,1000,963.32,5751.017600000001,96332,993,
23,0,2,0,42.542004,79.22547,29.542765140533447,23,800.3773560523987,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,150.8,963.3599999999999,15080.0,180.0,,737,1000,974.18,1832.8676000000005,97418,1000,
24,0,5,0,42.536594,81.61994,28.51163339614868,24,833.9865741729736,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,150.4,1267.8400000000001,15040.0,180.0,,575,1000,969.2,4283.700000000001,96920,1000,
25,0,1,0,42.587135,83.98178,27.85790252685547,25,867.1003713607788,0.0,0.0,0.05,-5.9914646,0.05,0.0,180.0,149.2,1099.36,14920.0,200.0,,642,1000,957.77,5833.597100000001,95777,1000,
26,0,9,0,42.536045,86.30924,28.07756996154785,26,900.2046120166779,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,145.0,1499.0,14500.0,160.0,,550,1000,955.71,7476.465900000001,95571,982,
27,0,10,0,42.528618,88.59774,27.55848503112793,27,932.7211327552795,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,140.6,2059.6399999999994,14060.0,160.0,,573,1000,948.92,8474.9736,94892,979,
28,0,5,0,42.582706,90.85178,28.188417196273804,28,965.8707537651062,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,145.0,1555.0,14500.0,160.0,,693,1000,964.81,4350.713899999999,96481,992,
29,0,7,0,42.5997,93.07308,28.43774390220642,29,999.5964999198914,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,132.8,2180.16,13280.0,160.0,,734,1000,954.13,5859.173099999999,95413,1000,
30,0,9,0,42.56328,95.25745,27.93488335609436,30,1032.7890076637268,0.0,0.0,0.05,-5.9914646,0.05,0.0,180.0,136.0,2024.0,13600.0,160.0,,631,1000,945.82,8129.3876,94582,980,
31,0,10,0,42.52055,97.408485,28.929805994033813,31,1066.826758146286,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,147.4,1221.2399999999998,14740.0,160.0,,706,1000,961.44,4741.2264000000005,96144,995,
32,0,7,0,42.554382,99.524506,28.81897497177124,32,1100.7517817020416,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,137.6,1842.2400000000007,13760.0,160.0,,365,1000,954.87,7948.993100000001,95487,993,
33,0,8,0,42.544632,101.60772,28.69483971595764,33,1134.4388422966003,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,145.0,1339.0,14500.0,160.0,,709,1000,965.19,4434.2139,96519,979,
34,0,7,0,42.57137,103.659966,28.352404832839966,34,1167.8668639659882,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,144.4,1460.6399999999996,14440.0,160.0,,701,1000,968.24,3342.3024000000005,96824,978,
35,0,13,0,42.495483,105.68078,28.09143352508545,35,1201.0085191726685,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,142.8,1640.1599999999996,14280.0,160.0,,591,1000,961.01,5638.909900000002,96101,971,
36,0,9,0,42.553066,107.67266,27.79819679260254,36,1233.7806253433228,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,146.0,1428.0,14600.0,160.0,,610,1000,961.56,4739.2663999999995,96156,974,
37,0,11,0,42.564037,109.633316,28.682340383529663,37,1267.9197232723236,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,149.0,1523.0,14900.0,160.0,,539,1000,969.88,4660.865599999999,96988,988,
38,0,8,0,42.565987,111.56592,29.41869306564331,38,1302.3418526649475,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,153.4,1064.4399999999998,15340.0,160.0,,738,1000,978.35,1727.1074999999996,97835,992,
39,0,10,0,42.56292,113.47242,28.65871548652649,39,1336.0975811481476,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,148.8,1434.5600000000004,14880.0,160.0,,586,1000,956.84,6244.434399999999,95684,992,
40,0,8,0,42.529236,115.35106,29.182690620422363,40,1370.4083619117737,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,142.8,1688.1599999999996,14280.0,160.0,,734,1000,962.32,4527.8175999999985,96232,985,
41,0,17,0,42.55623,117.202675,28.429290771484375,41,1403.8154294490814,0.0,0.0,0.05,-5.9914646,0.05,60.0,220.0,150.8,1051.36,15080.0,160.0,,602,1000,958.74,6136.3724,95874,977,
42,0,5,0,42.580093,119.02998,26.873281002044678,42,1435.6352095603943,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,138.2,2336.7599999999993,13820.0,180.0,,391,1000,947.32,11419.7576,94732,1000,
43,0,87,0,42.528942,120.8318,28.163187980651855,43,1468.909586906433,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,147.2,1548.16,14720.0,100.0,,722,1000,968.32,3893.5375999999997,96832,833,
44,0,6,0,42.557682,122.60702,27.71699023246765,44,1501.4812729358673,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,139.6,1799.84,13960.0,180.0,,722,1000,956.92,4653.0736,95692,1000,
45,0,7,0,42.566364,124.35887,27.771205186843872,45,1534.469971895218,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,138.4,1997.44,13840.0,180.0,,574,1000,934.42,11007.263599999998,93442,1000,
46,0,8,0,42.562504,126.08759,28.42495822906494,46,1568.058832168579,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,144.4,1676.6399999999994,14440.0,180.0,,694,1000,941.93,7785.025100000002,94193,1000,
47,0,2,0,42.54836,127.79403,28.12884521484375,47,1601.2732422351837,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,141.4,1658.0399999999995,14140.0,200.0,,588,1000,950.22,7432.8916,95022,1000,
48,0,19,0,42.555088,129.47836,27.608949899673462,48,1633.9553182125092,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,143.8,1693.56,14380.0,160.0,,393,1000,943.88,9921.445600000001,94388,1000,
49,0,65,0,42.53095,131.14328,27.931795597076416,49,1666.925681591034,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,143.2,1669.7599999999993,14320.0,140.0,,427,1000,943.87,12606.833099999998,94387,969,
50,0,67,0,42.576775,132.78806,28.404361724853516,50,1700.2943634986877,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,140.0,1800.0,14000.0,140.0,,728,1000,951.43,6544.1051,95143,966,
51,0,14,0,42.537357,134.41006,27.887399435043335,51,1733.2402589321136,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,142.8,1680.16,14280.0,160.0,,730,1000,959.27,5594.1771,95927,1000,
52,0,14,0,42.571754,136.00919,28.375994443893433,52,1766.6416492462158,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,144.6,1862.84,14460.0,160.0,,405,1000,951.16,9848.8544,95116,1000,
53,0,71,0,42.57885,137.58669,27.8519766330719,53,1799.5361223220825,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,149.6,1083.8400000000004,14960.0,140.0,,574,1000,960.77,5394.557100000001,96077,1000,
54,0,16,0,42.509163,139.14499,28.185534715652466,54,1832.7103443145752,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,142.0,1740.0,14200.0,160.0,,697,1000,946.29,6713.1059000000005,94629,1000,
55,0,67,0,42.54703,140.68599,27.828532934188843,55,1865.5599105358124,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,140.0,1968.0,14000.0,140.0,,532,1000,944.42,10579.203600000003,94442,955,
56,0,11,0,42.557827,142.21107,28.581044912338257,56,1899.437617301941,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,139.0,1923.0,13900.0,160.0,,473,1000,953.22,8127.151600000001,95322,982,
57,0,13,0,42.57849,143.71783,27.863453149795532,57,1932.39443898201,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,146.6,1496.44,14660.0,160.0,,476,1000,953.41,8076.081899999999,95341,971,
58,0,10,0,42.597782,145.2083,28.6259446144104,58,1966.1073622703552,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,146.2,1445.56,14620.0,160.0,,520,1000,955.16,6934.754400000001,95516,989,
59,0,7,0,42.56046,146.68506,28.261826992034912,59,1999.4797718524933,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,145.4,1590.8399999999997,14540.0,160.0,,634,1000,956.29,5954.2459,95629,981,
60,0,13,0,42.526546,148.14731,28.652940273284912,60,2033.287165403366,0.0,0.0,0.05,-5.9914646,0.05,20.0,200.0,155.4,686.8400000000001,15540.0,160.0,,511,1000,965.06,5234.916399999999,96506,982,
61,0,10,0,42.52168,149.59406,28.937931776046753,61,2067.207619905472,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,149.6,1363.84,14960.0,160.0,,728,1000,968.33,2918.6011,96833,981,
62,0,7,0,42.54448,151.0223,28.307163953781128,62,2100.703927755356,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,150.0,956.0,15000.0,160.0,,566,1000,954.08,6386.033600000001,95408,980,
63,0,8,0,42.568565,152.43651,28.756932020187378,63,2134.571851491928,0.0,0.0,0.05,-5.9914646,0.05,80.0,180.0,155.4,398.8400000000001,15540.0,160.0,,724,1000,965.26,2808.2123999999994,96526,977,
64,0,10,0,42.575584,153.83711,28.610391855239868,64,2168.384997844696,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,155.2,824.9599999999997,15520.0,160.0,,728,1000,969.23,2687.2571000000003,96923,983,
65,0,7,0,42.545994,155.22525,28.259455680847168,65,2201.8003771305084,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,153.8,733.56,15380.0,160.0,,635,1000,961.72,4424.5616,96172,978,
66,0,11,0,42.54368,156.60056,28.806752681732178,66,2235.691188097,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,151.4,1418.0399999999995,15140.0,160.0,,583,1000,966.98,5253.5596000000005,96698,983,
67,0,12,0,42.545227,157.9628,28.667083740234375,67,2269.3639681339264,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,151.2,1194.56,15120.0,160.0,,636,1000,961.32,5746.457600000002,96132,969,
68,0,9,0,42.5535,159.31305,28.361231803894043,68,2302.683408498764,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,142.8,1760.16,14280.0,160.0,,708,1000,959.61,4836.0579,95961,981,
69,0,13,0,42.576138,160.65048,28.34744095802307,69,2336.0003855228424,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,145.0,1763.0,14500.0,160.0,,411,1000,955.5,9563.59,95550,970,
70,0,8,0,42.569622,161.97792,26.719584226608276,70,2367.620147705078,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,124.2,3650.36,12420.0,160.0,,355,1000,917.55,20990.907499999994,91755,987,
71,0,11,0,42.552902,163.29463,27.729411840438843,71,2400.4340801239014,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,131.2,2962.5600000000004,13120.0,160.0,,549,1000,945.58,8107.3836,94558,987,
72,0,12,0,42.548115,164.60245,28.362645387649536,72,2433.8036704063416,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,139.6,2311.84,13960.0,160.0,,723,1000,961.12,4661.285599999999,96112,977,
73,0,16,0,42.51928,165.89902,27.516159772872925,73,2466.2914447784424,0.0,0.0,0.05,-5.9914646,0.05,0.0,340.0,138.6,3442.04,13860.0,160.0,,412,1000,951.16,11823.494400000003,95116,983,
74,0,17,0,42.55748,167.18506,26.32033133506775,74,2497.8801658153534,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,127.2,3748.16,12720.0,160.0,,431,1000,943.29,12622.545900000001,94329,990,
75,0,5,0,42.527,168.4616,27.102139472961426,75,2529.980283498764,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,126.6,3384.4399999999996,12660.0,180.0,,434,1000,931.46,15522.548400000001,93146,1000,
76,0,84,0,42.570587,169.72421,27.778554439544678,76,2562.787489414215,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,134.4,2928.64,13440.0,80.0,,559,1000,958.69,7498.2339,95869,846,
77,0,75,0,42.58959,170.97792,27.7851083278656,77,2595.259511232376,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,131.6,3209.44,13160.0,100.0,,518,1000,941.14,11162.5804,94114,726,
78,0,61,0,42.53664,172.22075,26.773977279663086,78,2626.463577270508,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,131.8,2528.7599999999993,13180.0,140.0,,375,1000,915.53,19304.309100000002,91553,911,
79,0,50,0,42.580334,173.45232,26.68275499343872,79,2657.907020330429,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,125.2,3356.96,12520.0,140.0,,459,1000,922.13,15484.553099999997,92213,987,
80,0,74,0,42.564133,174.6757,26.853626012802124,80,2689.768530845642,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,136.0,3488.0,13600.0,100.0,,480,1000,919.27,15778.5771,91927,840,
81,0,62,0,42.590164,175.89073,27.437328338623047,81,2721.895152568817,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,135.4,2230.84,13540.0,140.0,,510,1000,945.79,8721.145899999998,94579,928,
82,0,85,0,42.588234,177.09927,27.121912479400635,82,2753.895055294037,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,136.2,2237.5600000000004,13620.0,80.0,,490,1000,929.56,16513.846400000002,92956,814,
83,0,76,0,42.54929,178.29686,26.830752849578857,83,2785.4400844573975,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,133.2,2425.7599999999993,13320.0,100.0,,473,1000,921.26,17555.7524,92126,912,
84,0,61,0,42.58585,179.48734,28.451975345611572,84,2818.7981185913086,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,137.0,2875.0,13700.0,140.0,,492,1000,954.85,9573.427500000002,95485,1000,
85,0,66,0,42.53278,180.6668,26.567886114120483,85,2850.4090049266815,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,134.4,2872.64,13440.0,140.0,,496,1000,925.73,16717.117099999996,92573,1000,
86,0,9,0,42.54158,181.83853,27.65928602218628,86,2883.197281360626,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,147.0,2043.0,14700.0,180.0,,485,1000,957.48,9025.649600000002,95748,1000,
87,0,15,0,42.57481,183.001,26.901170253753662,87,2915.246586561203,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,139.8,2411.9600000000005,13980.0,160.0,,486,1000,942.75,12544.0475,94275,1000,
88,0,6,0,42.59081,184.15263,28.409544706344604,88,2948.9338898658752,0.0,0.0,0.05,-5.9914646,0.05,60.0,220.0,154.8,620.96,15480.0,180.0,,516,1000,965.55,5467.4275,96555,1000,
89,0,79,0,42.539963,185.29398,28.23994278907776,89,2982.466379404068,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,151.0,1523.0,15100.0,140.0,,560,1000,957.62,8043.9356,95762,944,
90,0,2,0,42.562798,186.42535,27.15857172012329,90,3014.6521034240723,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,139.2,2287.3599999999997,13920.0,200.0,,478,1000,952.79,8708.5459,95279,1000,
91,0,1,0,42.566055,187.54852,28.61885166168213,91,3048.547728061676,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,153.6,1223.0400000000002,15360.0,240.0,,548,1000,963.75,5933.8875,96375,1000,
92,0,16,0,42.538013,188.66403,26.879773378372192,92,3080.5584802627563,0.0,0.0,0.05,-5.9914646,0.05,0.0,200.0,132.8,2852.1600000000008,13280.0,160.0,,468,1000,940.0,13037.1,94000,987,
93,0,69,0,42.56196,189.77016,27.229458808898926,93,3113.294553041458,0.0,0.0,0.05,-5.9914646,0.05,20.0,240.0,149.6,1139.8400000000001,14960.0,140.0,,607,1000,954.63,5987.9531,95463,1000,
94,0,5,0,42.527237,190.86981,28.719532012939453,94,3147.071422100067,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,154.4,1056.64,15440.0,180.0,,624,1000,962.46,4413.2484,96246,1000,
95,0,10,0,42.535942,191.96097,27.78926706314087,95,3179.915155172348,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,151.0,1115.0,15100.0,180.0,,456,1000,947.53,9336.4291,94753,1000,
96,0,3,0,42.546776,193.04675,28.08247995376587,96,3213.0495216846466,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,144.2,1418.3600000000006,14420.0,200.0,,452,1000,944.47,9652.529099999998,94447,1000,
97,0,2,0,42.545662,194.12555,28.722737312316895,97,3246.8453710079193,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,150.8,1235.36,15080.0,200.0,,473,1000,957.12,7921.325599999999,95712,1000,
98,0,21,0,42.52721,195.19658,26.40643310546875,98,3278.31392121315,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,142.6,2045.2400000000002,14260.0,160.0,,492,1000,941.63,10077.793099999997,94163,1000,
99,0,82,0,42.621716,196.25914,27.66776943206787,99,3311.0521948337555,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,151.0,1523.0,15100.0,120.0,,474,1000,947.3,10628.330000000002,94730,1000,
100,0,25,0,42.542686,197.31755,27.994565725326538,100,3344.183527946472,0.0,0.0,0.05,-5.9914646,0.05,60.0,220.0,153.0,1147.0,15300.0,160.0,,611,1000,958.06,6650.0364,95806,1000,
101,0,23,0,42.56578,198.36566,28.154441118240356,101,3377.371328353882,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,146.8,1945.7599999999993,14680.0,160.0,,599,1000,950.52,7355.6896000000015,95052,1000,
102,0,11,0,42.539646,199.40833,27.87502956390381,102,3410.249411582947,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,150.8,1339.3600000000004,15080.0,180.0,,579,1000,956.47,7094.1691,95647,1000,
103,0,24,0,42.54355,200.44739,27.87457585334778,103,3443.3471512794495,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,148.4,1393.44,14840.0,160.0,,509,1000,958.45,6826.447499999998,95845,1000,
104,0,78,0,42.57254,201.47821,26.88101100921631,104,3475.2944045066833,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,151.6,1697.44,15160.0,120.0,,521,1000,954.24,8600.2624,95424,844,
105,0,72,0,42.557987,202.50597,27.6036479473114,105,3507.8394882678986,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,144.6,2214.84,14460.0,120.0,,635,1000,950.65,8111.507499999999,95065,856,
106,0,16,0,42.534878,203.52489,27.97153401374817,106,3540.67661857605,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,144.8,1616.9600000000005,14480.0,160.0,,650,1000,952.65,8198.3675,95265,1000,
107,0,72,0,42.561863,204.53761,27.632779598236084,107,3573.5945727825165,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,144.0,1720.0,14400.0,120.0,,431,1000,954.44,9476.7864,95444,836,
108,0,79,0,42.566113,205.54639,26.432109355926514,108,3604.8773136138916,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,145.2,1836.9600000000003,14520.0,120.0,,442,1000,949.25,10756.9275,94925,837,
109,0,28,0,42.57728,206.548,28.62117099761963,109,3638.2542021274567,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,155.8,1570.3600000000006,15580.0,160.0,,703,1000,972.34,3494.5443999999993,97234,1000,
110,0,22,0,42.546658,207.54099,28.658456325531006,110,3672.0878958702087,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,157.4,981.24,15740.0,160.0,,644,1000,973.67,3997.641100000001,97367,1000,
111,0,5,0,42.52753,208.52757,29.084669828414917,111,3706.2972350120544,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,151.2,1794.56,15120.0,200.0,,647,1000,971.95,4850.607499999999,97195,1000,
112,0,22,0,42.54573,209.51033,28.878143548965454,112,3740.5704696178436,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,152.0,960.0,15200.0,160.0,,558,1000,962.23,5733.357100000002,96223,1000,
113,0,27,0,42.548954,210.48877,28.779787302017212,113,3774.551074028015,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,153.2,1345.76,15320.0,160.0,,597,1000,969.18,4346.247599999999,96918,1000,
114,0,10,0,42.531483,211.46466,28.4685959815979,114,3808.357046365738,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,155.6,1196.64,15560.0,180.0,,609,1000,971.73,4480.697100000001,97173,1000,
115,0,7,0,42.554092,212.43785,28.456993579864502,115,3841.898071527481,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,151.6,1233.44,15160.0,180.0,,658,1000,972.08,3501.8335999999986,97208,1000,
116,0,76,0,42.583225,213.4072,28.500028133392334,116,3875.487382888794,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,151.6,1297.44,15160.0,140.0,,769,1000,970.21,2929.4659,97021,953,
117,0,68,0,42.570602,214.37149,27.83499050140381,117,3908.3062946796417,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,151.0,1763.0,15100.0,140.0,,618,1000,962.76,6242.882399999999,96276,1000,
118,0,79,0,42.5436,215.33125,29.397621154785156,118,3942.7605907917023,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,157.6,994.24,15760.0,140.0,,810,1000,971.5,2186.81,97150,945,
119,0,71,0,42.525814,216.28572,28.260099411010742,119,3975.961206674576,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,149.6,1555.84,14960.0,140.0,,497,1000,969.47,4350.7691,96947,947,
120,0,5,0,42.524235,217.2348,28.347060680389404,120,4009.2569863796234,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,153.4,1528.44,15340.0,200.0,,608,1000,970.21,4876.9459,97021,1000,
121,0,73,0,42.550144,218.17957,28.78793239593506,121,4043.1240684986115,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,153.2,1169.7600000000002,15320.0,140.0,,654,1000,967.81,4327.3139,96781,952,
122,0,72,0,42.55472,219.11934,28.7558536529541,122,4076.9663417339325,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,156.2,1789.56,15620.0,140.0,,773,1000,974.01,2346.1298999999995,97401,959,
123,0,33,0,42.551777,220.05151,29.427170276641846,123,4111.541155338287,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,156.6,1320.4400000000003,15660.0,160.0,,476,1000,971.79,4631.6459,97179,1000,
124,0,17,0,42.547344,220.97638,28.83108615875244,124,4145.424939632416,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,148.6,1250.0400000000002,14860.0,160.0,,602,1000,967.87,4559.8130999999985,96787,1000,
125,0,23,0,42.53822,221.89569,28.742286920547485,125,4179.331044912338,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,147.0,1555.0,14700.0,160.0,,542,1000,967.12,4431.4856,96712,1000,
126,0,7,0,42.531147,222.81119,28.71651029586792,126,4213.103080272675,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,146.4,1911.0399999999995,14640.0,180.0,,538,1000,963.48,5950.289600000002,96348,1000,
127,0,14,0,42.55688,223.72092,28.324057817459106,127,4246.490593910217,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,155.4,1390.8400000000004,15540.0,180.0,,836,1000,971.53,2578.9691,97153,1000,
128,0,10,0,42.553967,224.6254,28.755834341049194,128,4280.3060801029205,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,156.0,936.0,15600.0,180.0,,739,1000,979.88,2231.9055999999996,97988,1000,
129,0,6,0,42.53103,225.52888,28.199978590011597,129,4313.58996963501,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,153.8,1541.56,15380.0,200.0,,625,1000,961.01,5242.5499,96101,1000,
130,0,13,0,42.58762,226.42728,27.72507405281067,130,4346.763657093048,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,150.8,2091.36,15080.0,180.0,,504,1000,970.89,6482.357899999999,97089,1000,
131,0,12,0,42.56469,227.31752,27.586268424987793,131,4379.508295297623,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,144.6,2550.84,14460.0,180.0,,395,1000,945.7,12506.729999999998,94570,1000,
132,0,20,0,42.558254,228.20305,29.346399545669556,132,4414.009715557098,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,151.2,1410.56,15120.0,160.0,,791,1000,978.32,2145.7975999999994,97832,1000,
133,0,77,0,42.570763,229.08669,28.949175357818604,133,4448.0777015686035,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,160.4,935.84,16040.0,140.0,,637,1000,978.06,3155.9963999999995,97806,1000,
134,0,64,0,42.53565,229.96571,28.4910409450531,134,4481.650287628174,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,150.2,1611.9600000000005,15020.0,140.0,,430,1000,971.81,4988.013900000001,97181,1000,
135,0,75,0,42.546463,230.84033,28.111995697021484,135,4514.928541183472,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,158.8,814.5600000000002,15880.0,140.0,,574,1000,968.04,4322.638400000001,96804,1000,
136,0,68,0,42.54712,231.71075,28.505568981170654,136,4548.483214855194,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,155.8,1538.36,15580.0,140.0,,476,1000,966.47,5922.409099999999,96647,1000,
137,0,74,0,42.567062,232.57759,28.370829343795776,137,4581.927706718445,0.0,0.0,0.05,-5.9914646,0.05,60.0,240.0,158.2,736.7600000000003,15820.0,140.0,,613,1000,972.25,3646.6875,97225,959,
138,0,97,0,42.603546,233.43974,28.864099979400635,138,4615.817142486572,0.0,0.0,0.05,-5.9914646,0.05,80.0,220.0,161.0,819.0,16100.0,100.0,,833,1000,975.51,2563.5099,97551,1000,
139,0,83,0,42.53383,234.2977,28.820242404937744,139,4649.784149169922,0.0,0.0,0.05,-5.9914646,0.05,20.0,220.0,153.6,1135.0400000000002,15360.0,120.0,,768,1000,978.79,1992.5858999999996,97879,1000,
140,0,30,0,42.562424,235.15042,29.26421546936035,140,4684.096417427063,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,155.6,1164.64,15560.0,160.0,,728,1000,972.77,3237.7971,97277,1000,
141,0,63,0,42.538296,235.99698,27.648893117904663,141,4716.80255818367,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,150.6,1579.6399999999994,15060.0,140.0,,701,1000,961.48,4951.989599999999,96148,1000,
142,0,72,0,42.576385,236.84073,28.74125623703003,142,4750.586836338043,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,146.2,2413.56,14620.0,120.0,,681,1000,965.12,4059.5856000000003,96512,835,
143,0,24,0,42.534447,237.68074,28.709594249725342,143,4783.983379840851,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,144.2,2410.36,14420.0,160.0,,761,1000,972.12,3342.8055999999992,97212,1000,
144,0,69,0,42.52912,238.51714,28.69519352912903,144,4817.722992658615,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,151.0,2915.0,15100.0,140.0,,504,1000,969.52,6058.369600000002,96952,880,
145,0,18,0,42.533543,239.35095,28.066291570663452,145,4850.707576751709,0.0,0.0,0.05,-5.9914646,0.05,0.0,220.0,144.8,3344.9599999999996,14480.0,180.0,,726,1000,977.11,3272.4979,97711,1000,
