,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma,unp_rank,walltimes,workertimes
1273,0.9621999999999997,0.975,0.947,96.21999999999997,0.966,,3.922000000000007e-05,-6.54587984085083,1273,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.14042508602142334,-0.11501891911029816,-0.1835438311100006,-14.042508125305176,-0.12654682993888855,,0.00019331995281390846,0.038556624203920364,15,9581.862901687622,4.890327453613281
1274,0.9636399999999999,0.983,0.948,96.36399999999999,0.967,,4.1410400000000074e-05,-6.529154300689697,1274,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.134381964802742,-0.0865616425871849,-0.1729588657617569,-13.438197135925293,-0.11602392792701721,,0.0002554670791141689,0.03789485618472099,16,9589.469823598862,5.018366575241089
1275,0.9612999999999999,0.973,0.948,96.13,0.966,0.97,3.1550000000000055e-05,-6.540717124938965,1275,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.14026767015457153,-0.10727725923061371,-0.17463304102420807,-14.02676773071289,-0.1162397712469101,-0.10895980149507523,0.00020392453006934375,0.0382130891084671,6,9598.563686847687,6.52431845664978
1276,0.9630600000000001,0.977,0.953,96.30600000000001,0.967,,2.901640000000005e-05,-6.535260200500488,1276,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13645337522029877,-0.10555887967348099,-0.17023274302482605,-13.645337104797363,-0.11750185489654541,,0.00014828202256467193,0.037992801517248154,6,9605.82650065422,4.635106563568115
1277,0.9624499999999998,0.973,0.952,96.24499999999998,0.963,,2.586750000000005e-05,-6.587711334228516,1277,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13641488552093506,-0.11342549324035645,-0.16569429636001587,-13.641488075256348,-0.12210571765899658,,0.00015162296767812222,0.038096606731414795,14,9612.911796092987,4.5151331424713135
1278,0.9619200000000001,0.975,0.949,96.19200000000001,0.959,,3.2613600000000057e-05,-6.508467197418213,1278,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13781051337718964,-0.10541117936372757,-0.1641978770494461,-13.781051635742188,-0.12489379942417145,,0.00018777513469103724,0.03711048886179924,20,9620.438356161118,4.959145784378052
1279,0.9631999999999998,0.978,0.95,96.31999999999998,0.974,,3.190000000000006e-05,-6.539231777191162,1279,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13569645583629608,-0.09982141107320786,-0.1745890974998474,-13.569645881652832,-0.11685942858457565,,0.00017853504687082022,0.03861040249466896,12,9628.01429772377,5.001132488250732
1280,0.9627299999999999,0.975,0.945,96.27299999999998,0.971,,2.9937100000000053e-05,-6.526331424713135,1280,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1366102546453476,-0.10466749966144562,-0.170470729470253,-13.661025047302246,-0.1022133156657219,,0.0001993572514038533,0.0380210280418396,1,9635.679059028625,5.0842368602752686
1281,0.96411,0.978,0.948,96.411,0.961,,4.4517900000000084e-05,-6.506308555603027,1281,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1328589767217636,-0.1037866547703743,-0.17364045977592468,-13.285897254943848,-0.15459994971752167,,0.0002603987231850624,0.03826706483960152,91,9643.246696472168,4.979408264160156
1282,0.96197,0.978,0.945,96.197,0.976,,4.2369100000000075e-05,-6.5457611083984375,1282,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1398259401321411,-0.11133626848459244,-0.1714276671409607,-13.98259449005127,-0.11688399314880371,,0.00020128689357079566,0.038652095943689346,6,9650.583607196808,4.744946241378784
1283,0.96223,0.981,0.945,96.223,0.972,,3.667710000000006e-05,-6.480442047119141,1283,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13773426413536072,-0.10534658282995224,-0.17375090718269348,-13.77342700958252,-0.10424374788999557,,0.00017585692694410682,0.037897106260061264,1,9658.145748376846,4.962126970291138
1284,0.9620699999999998,0.978,0.947,96.20699999999998,0.97,,3.8885100000000066e-05,-6.543437480926514,1284,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13968904316425323,-0.10726919025182724,-0.1726396679878235,-13.968904495239258,-0.11824595183134079,,0.00021195552835706621,0.03915524110198021,11,9665.49068903923,4.732771873474121
1285,0.96355,0.98,0.947,96.355,0.975,,3.424750000000006e-05,-6.506495475769043,1285,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1339918076992035,-0.09813028573989868,-0.1705811470746994,-13.399181365966797,-0.10290233790874481,,0.0001893173175631091,0.037941157817840576,2,9672.971592664719,4.871287822723389
1286,0.96248,0.974,0.946,96.248,0.962,,3.3809600000000057e-05,-6.526387691497803,1286,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13719190657138824,-0.11058658361434937,-0.17600604891777039,-13.71919059753418,-0.14120320975780487,,0.000186061835847795,0.03864848241209984,66,9680.509750127792,4.91761326789856
